,Length,gencodeID,ensemblID,gene_type,Symbol,EntrezID,Class,meanExprs,NumTx,gencodeTx,logFC,AveExpr,t,P.Value,adj.P.Val,B,SE,Permutation
ENSG00000168621.14,4273,ENSG00000168621.14,ENSG00000168621,protein_coding,GDNF,2668.0,InGen,0.121417786606978,8,ENST00000620847.1|ENST00000344622.8|ENST00000326524.6|ENST00000381826.8|ENST00000427982.5|ENST00000515058.5|ENST00000510177.5|ENST00000502572.1,0.676738849924829,-0.298622144574225,5.32673517242336,5.13165356670236e-07,0.0019493441348713,4.75603368205183,0.127045709617464,05
ENSG00000265380.1,555,ENSG00000265380.1,ENSG00000265380,lincRNA,,,InGen,0.215730542296123,1,ENST00000578740.1,0.927599651703017,-2.38154146550224,5.04173109887357,1.76491118462009e-06,0.0051865979269254,2.56120908297258,0.183984356466425,05
ENSG00000138944.7,6751,ENSG00000138944.7,ENSG00000138944,protein_coding,KIAA1644,85352.0,InGen,2.55423994402271,1,ENST00000381176.4,0.49873316395482,4.76511464548417,5.0344613783854,1.82049769284851e-06,0.0051865979269254,4.82437885584484,0.0990638573762918,05
ENSG00000155090.14,4003,ENSG00000155090.14,ENSG00000155090,protein_coding,KLF10,7071.0,InGen,1.371162729396,2,ENST00000285407.10|ENST00000395884.3,0.562592590463515,3.19359975400299,4.97146273703483,2.37920013209137e-06,0.0058709096827602,4.54123153985758,0.113164398532547,05
ENSG00000079931.14,5293,ENSG00000079931.14,ENSG00000079931,protein_coding,MOXD1,26002.0,InGen,2.31611961094369,4,ENST00000367963.7|ENST00000336749.3|ENST00000489128.1|ENST00000392401.3,-0.651311789882337,4.60605653227477,-4.95268110085817,2.57586419917527e-06,0.0058709096827602,4.50329220248149,0.131506910422616,05
ENSG00000119138.4,5175,ENSG00000119138.4,ENSG00000119138,protein_coding,KLF9,687.0,InGen,11.1060792264614,1,ENST00000377126.3,0.291776252720677,6.84172932897279,4.90083030568825,3.20445002330664e-06,0.0066396204482913,4.29780246997974,0.0595360856265563,05
ENSG00000121316.10,2841,ENSG00000121316.10,ENSG00000121316,protein_coding,PLBD1,79887.0,InGen,0.471241288846318,4,ENST00000240617.9|ENST00000541800.6|ENST00000541618.1|ENST00000540572.1,0.40326525897882,1.38310641746739,4.87184984037321,3.61828981640401e-06,0.0068723384579566,3.87239551750147,0.0827745665798122,05
ENSG00000140522.11,1985,ENSG00000140522.11,ENSG00000140522,protein_coding,RLBP1,6017.0,InGen,1.74738803092423,4,ENST00000268125.9|ENST00000563254.1|ENST00000567787.1|ENST00000564388.1,-0.485185078328153,2.80173862385522,-4.84842305516344,3.99034819816817e-06,0.006996001240973,4.01780865402946,0.10007069779347,05
ENSG00000161647.18,4491,ENSG00000161647.18,ENSG00000161647,protein_coding,MPP3,4356.0,InGen,0.45189451613838,9,ENST00000398393.5|ENST00000496503.5|ENST00000398389.8|ENST00000486600.1|ENST00000466083.5|ENST00000475450.5|ENST00000479797.1|ENST00000589375.5|ENST00000480958.1,0.269001162067097,1.91920915375669,4.81907565023918,4.50911524784262e-06,0.0072401558911356,3.78815761287574,0.0558200745517962,05
ENSG00000130988.12,2811,ENSG00000130988.12,ENSG00000130988,protein_coding,RGN,9104.0,InGen,2.58033716261344,6,ENST00000397180.5|ENST00000457380.5|ENST00000352078.8|ENST00000469346.1|ENST00000336169.3|ENST00000475448.1,-0.266301648084398,3.85181655866614,-4.80579104783274,4.76493236078598e-06,0.0072401558911356,3.93219047049154,0.0554126564042962,05
ENSG00000279013.1,2018,ENSG00000279013.1,ENSG00000279013,TEC,,,InGen,0.725794885458379,1,ENST00000623567.1,0.54394055589708,1.35632273035795,4.7126890677883,6.99695729921555e-06,0.0099671656727325,3.34403261257178,0.115420420925914,05
ENSG00000136603.13,7782,ENSG00000136603.13,ENSG00000136603,protein_coding,SKIL,6498.0,InGen,6.61781465699337,10,ENST00000477216.1|ENST00000465590.1|ENST00000476188.5|ENST00000259119.8|ENST00000426052.6|ENST00000490989.1|ENST00000413427.6|ENST00000458537.7|ENST00000470571.1|ENST00000490894.1,0.200357741460401,6.66707352324956,4.67742468200992,8.08347767882449e-06,0.0108375660738687,3.43824273139538,0.0428350545613289,05
ENSG00000139352.3,2472,ENSG00000139352.3,ENSG00000139352,protein_coding,ASCL1,429.0,InGen,1.41926961905875,1,ENST00000266744.3,-0.506876810219776,2.70595410750872,-4.66114992973541,8.63841529771409e-06,0.01093815341475,3.31838976570801,0.108745013110649,05
ENSG00000173281.4,5776,ENSG00000173281.4,ENSG00000173281,protein_coding,PPP1R3B,79660.0,InGen,0.599052657148195,2,ENST00000310455.3|ENST00000519699.1,0.320650958097209,2.77398153260265,4.63648273972971,9.55045368224512e-06,0.0114565231750385,3.25505042666266,0.0691582339667897,05
ENSG00000108932.11,4061,ENSG00000108932.11,ENSG00000108932,protein_coding,SLC16A6,9120.0,InGen,1.07251722401791,5,ENST00000327268.8|ENST00000580666.5|ENST00000620436.4|ENST00000583477.5|ENST00000582867.1,0.388137195112428,2.9639437411598,4.58727022904052,1.16565188605953e-05,0.0132837688935344,3.09142806432893,0.0846118008604023,05
ENSG00000135324.5,2153,ENSG00000135324.5,ENSG00000135324,protein_coding,MRAP2,112609.0,InGen,2.61867128684764,1,ENST00000257776.4,0.514564294248825,3.40766679574221,4.55317485770388,1.33720588282441e-05,0.0145131411815876,2.98774071948869,0.113012197055905,05
ENSG00000068976.13,4981,ENSG00000068976.13,ENSG00000068976,protein_coding,PYGM,5837.0,InGen,3.97337882049347,5,ENST00000483742.1|ENST00000377432.7|ENST00000164139.3|ENST00000462303.1|ENST00000460413.1,-0.435656322303047,5.25367558672757,-4.53929404621553,1.41382731129844e-05,0.0146472509450519,2.92029019337701,0.0959744660441771,05
ENSG00000150687.11,11725,ENSG00000150687.11,ENSG00000150687,protein_coding,PRSS23,11098.0,InGen,0.522064096381554,9,ENST00000527521.1|ENST00000280258.5|ENST00000532234.5|ENST00000533902.2|ENST00000531475.5|ENST00000533880.1|ENST00000532572.1|ENST00000528769.5|ENST00000531521.1,0.362671805740767,3.50007484944726,4.49668778591642,1.67643526063825e-05,0.0165924326390638,2.78361742065662,0.0806530991270179,05
ENSG00000182752.9,11573,ENSG00000182752.9,ENSG00000182752,protein_coding,PAPPA,5069.0,InGen,0.0454069613666399,3,ENST00000328252.3|ENST00000460463.1|ENST00000483254.1,0.56217199672717,-0.326348550208808,4.47281776613513,1.84353450207555e-05,0.0165924326390638,2.01313453739577,0.125686318137868,05
ENSG00000071246.10,6502,ENSG00000071246.10,ENSG00000071246,protein_coding,VASH1,22846.0,InGen,3.62406977583894,5,ENST00000167106.8|ENST00000554237.1|ENST00000556038.5|ENST00000553518.1|ENST00000554743.1,-0.232641328550451,5.47592197154221,-4.47073976595278,1.85881901731229e-05,0.0165924326390638,2.66365132628934,0.0520364281370495,05
ENSG00000136205.16,11797,ENSG00000136205.16,ENSG00000136205,protein_coding,TNS3,64759.0,InGen,5.2654298672255,12,ENST00000428457.1|ENST00000311160.13|ENST00000457718.5|ENST00000450444.5|ENST00000469470.1|ENST00000485555.1|ENST00000442536.6|ENST00000458317.6|ENST00000415929.5|ENST00000413551.1|ENST00000434451.1|ENST00000474346.1,-0.289791647377776,6.8301928483776,-4.46618054041315,1.89278364608485e-05,0.0165924326390638,2.65111361170045,0.0648857888201198,05
ENSG00000196639.6,5546,ENSG00000196639.6,ENSG00000196639,protein_coding,HRH1,3269.0,InGen,0.311025062046221,4,ENST00000438284.2|ENST00000431010.2|ENST00000413416.1|ENST00000397056.1,0.428627523582604,1.69845145789848,4.44084483402209,2.09271379803972e-05,0.0172591748882817,2.44371840754823,0.0965193650313592,05
ENSG00000213088.9,2106,ENSG00000213088.9,ENSG00000213088,protein_coding,ACKR1,2532.0,InGen,1.35542968267494,4,ENST00000537147.5|ENST00000368122.2|ENST00000435307.1|ENST00000368121.3,0.605315070834933,2.20772159439049,4.43352458475768,2.15417516485269e-05,0.0172591748882817,2.48542674566945,0.136531344140052,05
ENSG00000178403.3,2287,ENSG00000178403.3,ENSG00000178403,protein_coding,NEUROG2,63973.0,InGen,0.25985184962206,1,ENST00000313341.3,-0.782975823375669,-0.0114587741298443,-4.42865551351865,2.1960164608642e-05,0.0172591748882817,1.88273461759127,0.176797635531958,05
ENSG00000184860.9,11911,ENSG00000184860.9,ENSG00000184860,protein_coding,SDR42E1,93517.0,InGen,0.0628780862742346,3,ENST00000328945.6|ENST00000532128.5|ENST00000534209.1,0.603731925566975,0.382238526306528,4.41689532275178,2.30033269324022e-05,0.0174763942481104,2.08509394885282,0.136686944437443,05
ENSG00000165985.9,2493,ENSG00000165985.9,ENSG00000165985,protein_coding,C1QL3,389941.0,InGen,0.13609900828099,2,ENST00000298943.3|ENST00000619991.1,0.708290189916167,-1.98893753950135,4.3624120327137,2.84923383708271e-05,0.0209483024563836,0.877362850453921,0.162362056725661,05
ENSG00000198399.14,12022,ENSG00000198399.14,ENSG00000198399,protein_coding,ITSN2,50618.0,InGen,3.38616111824381,13,ENST00000478720.1|ENST00000361999.7|ENST00000355123.8|ENST00000622089.4|ENST00000427234.5|ENST00000449392.1|ENST00000479575.1|ENST00000406921.7|ENST00000416160.1|ENST00000412011.5|ENST00000469848.1|ENST00000443927.5|ENST00000407704.1,0.109230604955952,6.37972395555832,4.35150161413277,2.97339063853912e-05,0.0211779748229949,2.23063467532537,0.0251018187839329,05
ENSG00000258520.1,578,ENSG00000258520.1,ENSG00000258520,lincRNA,,,InGen,0.929703576651926,1,ENST00000556316.1,0.756065345522744,-0.515093924214019,4.32837582764913,3.25400790265148e-05,0.0212355303482405,1.52455395043484,0.174676455009542,05
ENSG00000072210.18,6457,ENSG00000072210.18,ENSG00000072210,protein_coding,ALDH3A2,224.0,InGen,8.21550424396971,26,ENST00000446398.6|ENST00000467473.5|ENST00000580550.5|ENST00000626500.2|ENST00000631291.2|ENST00000176643.10|ENST00000582991.5|ENST00000581518.5|ENST00000395575.6|ENST00000584332.6|ENST00000339618.8|ENST00000579855.5|ENST00000578614.1|ENST00000630662.2|ENST00000472059.5|ENST00000579403.1|ENST00000476965.5|ENST00000571537.1|ENST00000578696.1|ENST00000574078.2|ENST00000571163.1|ENST00000573947.1|ENST00000575384.2|ENST00000573565.1|ENST00000574597.1|ENST00000573505.1,0.182242896335567,6.76622412035326,4.32736865927701,3.26679126464115e-05,0.0212355303482405,2.1477253393634,0.0421140214030239,05
ENSG00000185052.11,3933,ENSG00000185052.11,ENSG00000185052,protein_coding,SLC24A3,57419.0,InGen,4.04252696121,2,ENST00000328041.10|ENST00000613834.1,0.340743371905135,4.875270949106,4.32162017650693,3.34068356553303e-05,0.0212355303482405,2.13160740566478,0.078846209983347,05
ENSG00000108551.4,1748,ENSG00000108551.4,ENSG00000108551,protein_coding,RASD1,51655.0,InGen,5.75083991866062,2,ENST00000225688.3|ENST00000579152.1,0.589698957836494,4.18488877908837,4.32058533685182,3.35415537265996e-05,0.0212355303482405,2.1433777669774,0.136485895280609,05
ENSG00000170075.8,6588,ENSG00000170075.8,ENSG00000170075,protein_coding,GPR37L1,9283.0,InGen,12.0075363762463,1,ENST00000367282.5,-0.250546860405638,7.24397259095529,-4.2843410074052,3.86039926850478e-05,0.0232742407721413,1.99845226450771,0.0584796728301003,05
ENSG00000188730.4,11299,ENSG00000188730.4,ENSG00000188730,protein_coding,VWC2,375567.0,InGen,0.390848552204626,1,ENST00000340652.4,0.361125241664654,2.97452316232724,4.28300478836175,3.88040167313693e-05,0.0232742407721413,2.01944933413793,0.0843158622296998,05
ENSG00000059758.7,6547,ENSG00000059758.7,ENSG00000059758,protein_coding,CDK17,5128.0,InGen,15.9463792023186,12,ENST00000261211.7|ENST00000543119.6|ENST00000542666.5|ENST00000548422.1|ENST00000550971.5|ENST00000549899.1|ENST00000551484.1|ENST00000553042.1|ENST00000551816.5|ENST00000552496.5|ENST00000548734.1|ENST00000552262.1,0.189898224789775,7.7322787218407,4.2181167053066,4.98118090139779e-05,0.0286560367770422,1.7718094535424,0.0450196706390018,05
ENSG00000198478.7,4653,ENSG00000198478.7,ENSG00000198478,protein_coding,SH3BGRL2,83699.0,InGen,8.7784373671811,1,ENST00000369838.5,0.216063379240189,6.36657230140113,4.21561431628324,5.02913948351039e-05,0.0286560367770422,1.74664650048403,0.0512531182953863,05
ENSG00000148154.9,4615,ENSG00000148154.9,ENSG00000148154,protein_coding,UGCG,7357.0,InGen,4.17837574591158,5,ENST00000374279.3|ENST00000489355.1|ENST00000490110.5|ENST00000495085.1|ENST00000474306.1,0.253028728494998,5.25160670911044,4.20587909274384,5.21996863964201e-05,0.0290179329840782,1.71609353687498,0.0601607233387983,05
ENSG00000166446.14,8557,ENSG00000166446.14,ENSG00000166446,protein_coding,CDYL2,124359.0,InGen,4.39337413142506,7,ENST00000570137.6|ENST00000562812.5|ENST00000563890.5|ENST00000566173.3|ENST00000561616.2|ENST00000567924.1|ENST00000562753.1,0.288393140191791,6.20120751407976,4.19306982251769,5.481669145105e-05,0.0292921351111433,1.66652633689999,0.0687785208448134,05
ENSG00000275023.4,13315,ENSG00000275023.4,ENSG00000275023,protein_coding,MLLT6,4302.0,InGen,5.1468090951124,11,ENST00000620609.4|ENST00000621332.4|ENST00000620482.4|ENST00000611305.4|ENST00000614769.1|ENST00000618652.1|ENST00000615858.1|ENST00000612066.1|ENST00000619356.1|ENST00000615741.1|ENST00000615441.1,-0.12120314403513,7.07140017150895,-4.18979767650102,5.55051390196764e-05,0.0292921351111433,1.66228679012757,0.0289281615470152,05
ENSG00000095777.14,8188,ENSG00000095777.14,ENSG00000095777,protein_coding,MYO3A,53904.0,InGen,0.470251172792584,6,ENST00000265944.9|ENST00000376302.5|ENST00000543632.5|ENST00000376301.1|ENST00000477691.1|ENST00000478093.1,0.38140578108609,2.87402539695773,4.179845559602,5.76504048762466e-05,0.0292921351111433,1.6637802780445,0.0912487735844496,05
ENSG00000118707.9,3784,ENSG00000118707.9,ENSG00000118707,protein_coding,TGIF2,60436.0,InGen,0.551046125932209,8,ENST00000373874.6|ENST00000373872.8|ENST00000558028.5|ENST00000611732.4|ENST00000560025.1|ENST00000561398.1|ENST00000557885.1|ENST00000558465.1,-0.251964074213909,1.90657134101623,-4.17901171021842,5.78337170937807e-05,0.0292921351111433,1.58303869604887,0.0602927418455929,05
ENSG00000139146.13,5748,ENSG00000139146.13,ENSG00000139146,protein_coding,FAM60A,58516.0,InGen,0.776397005477953,9,ENST00000448582.6|ENST00000539409.5|ENST00000337682.8|ENST00000454658.6|ENST00000544921.5|ENST00000542983.1|ENST00000539004.5|ENST00000543615.1|ENST00000536836.1,0.242576636722336,3.10052951959414,4.15683330119107,6.29198108237246e-05,0.0311753984411811,1.58966076805541,0.0583561136918409,05
ENSG00000186603.5,1629,ENSG00000186603.5,ENSG00000186603,protein_coding,HPDL,84842.0,InGen,0.336029350652505,1,ENST00000334815.4,-0.504707254967695,-0.0883273772036997,-4.11277352364024,7.43252273529866e-05,0.0360429911027504,0.963796719377798,0.12271700643535,05
ENSG00000163909.7,3661,ENSG00000163909.7,ENSG00000163909,protein_coding,HEYL,26508.0,InGen,1.13486546061147,1,ENST00000372852.3,0.424643680660698,2.70089898434047,4.09604980962758,7.91528924016663e-05,0.0375844317420579,1.3777981907339,0.103671512895813,05
ENSG00000231793.4,1579,ENSG00000231793.4,ENSG00000231793,unitary_pseudogene,DOC2GP,,InGen,0.155734402775034,2,ENST00000495263.1|ENST00000514950.1,-0.490798139486398,-1.04963727911965,-4.07036071285482,8.71581278246197e-05,0.0400896967714145,0.47388494645816,0.120578536918456,05
ENSG00000132692.18,4931,ENSG00000132692.18,ENSG00000132692,protein_coding,BCAN,63827.0,InGen,17.9581277531311,8,ENST00000441358.5|ENST00000329117.9|ENST00000457777.6|ENST00000424639.5|ENST00000479949.5|ENST00000361588.5|ENST00000491823.1|ENST00000496038.1,-0.207369212160191,7.30995873348139,-4.06488179053068,8.89630191766071e-05,0.0400896967714145,1.23302194275979,0.051014819826561,05
ENSG00000135245.9,2070,ENSG00000135245.9,ENSG00000135245,protein_coding,HILPDA,29923.0,InGen,2.8612999627294,4,ENST00000435296.2|ENST00000257696.4|ENST00000481454.1|ENST00000466473.1,0.786072003977247,2.98387404999147,4.06265785951145,8.97057974439338e-05,0.0400896967714145,1.27305487549632,0.193487128663051,05
ENSG00000105894.11,1713,ENSG00000105894.11,ENSG00000105894,protein_coding,PTN,5764.0,InGen,31.2285716951671,2,ENST00000348225.6|ENST00000393083.2,-0.174277932780355,6.59975459698959,-4.03534184896979,9.93272234537184e-05,0.0435358860953298,1.12262729784759,0.0431878981516392,05
ENSG00000128881.16,12917,ENSG00000128881.16,ENSG00000128881,protein_coding,TTBK2,146057.0,InGen,5.79317094360998,8,ENST00000267890.10|ENST00000622375.4|ENST00000567840.5|ENST00000567274.5|ENST00000564431.5|ENST00000562880.5|ENST00000566931.1|ENST00000567485.1,0.123724594343643,7.24561526992542,4.02392074935249,0.0001036360584866,0.0445674159439006,1.09325102030735,0.0307472741264977,05
ENSG00000131263.12,8379,ENSG00000131263.12,ENSG00000131263,protein_coding,RLIM,51132.0,InGen,10.1611464304204,2,ENST00000332687.10|ENST00000349225.2,0.128412260139509,7.42379327771919,4.00992502502984,0.0001091601848563,0.0454541224069363,1.04877073823633,0.0320236062614546,05
ENSG00000169129.14,5789,ENSG00000169129.14,ENSG00000169129,protein_coding,AFAP1L2,84632.0,InGen,2.01571041658209,6,ENST00000304129.8|ENST00000369271.7|ENST00000491814.1|ENST00000486300.1|ENST00000419268.1|ENST00000483496.1,-0.191567784032097,4.39681783092962,-4.00862688935909,0.0001096865888198,0.0454541224069363,1.05769113199174,0.047788878665813,05
ENSG00000033800.13,10776,ENSG00000033800.13,ENSG00000033800,protein_coding,PIAS1,8554.0,InGen,3.46109110768659,8,ENST00000249636.10|ENST00000564915.5|ENST00000562190.1|ENST00000545237.1|ENST00000564009.1|ENST00000567417.1|ENST00000563996.1|ENST00000611270.1,0.120130497034977,6.23217060285026,3.99750055355988,0.0001142990101964,0.0456083940875119,0.990393855855183,0.0300514022263229,05
ENSG00000173218.14,9062,ENSG00000173218.14,ENSG00000173218,protein_coding,VANGL1,81839.0,InGen,0.40165484920531,6,ENST00000355485.6|ENST00000369510.8|ENST00000310260.7|ENST00000369509.1|ENST00000478369.5|ENST00000474344.1,-0.355439164546256,2.60579094336839,-3.99716618259383,0.0001144404525916,0.0456083940875119,1.04552086192068,0.0889227888732924,05
ENSG00000258674.5,1846,ENSG00000258674.5,ENSG00000258674,protein_coding,,,InGen,0.441281817752209,2,ENST00000555938.1|ENST00000586674.1,-0.43626009407229,0.361549154684963,-3.99336061552186,0.0001160620769162,0.0456083940875119,0.743693431713569,0.109246355657584,05
ENSG00000240521.1,1414,ENSG00000240521.1,ENSG00000240521,antisense,,,InGen,0.159981413633623,1,ENST00000488190.1,0.773093558653172,-1.43107713105191,3.9876072202455,0.0001185554617995,0.0457985777175613,0.239048567382499,0.193874049261446,05
ENSG00000171004.17,4948,ENSG00000171004.17,ENSG00000171004,protein_coding,HS6ST2,90161.0,InGen,2.8834980595624,5,ENST00000370836.6|ENST00000521489.5|ENST00000370833.6|ENST00000406696.4|ENST00000602570.1,0.403672985347824,4.71194518420131,3.97708392485118,0.0001232489949303,0.0468181848742198,0.943255734829577,0.101499740255778,05
ENSG00000198682.12,4083,ENSG00000198682.12,ENSG00000198682,protein_coding,PAPSS2,9060.0,InGen,1.0639106844073,4,ENST00000361175.8|ENST00000456849.1|ENST00000465996.5|ENST00000482258.1,0.359784198660722,2.82929740164296,3.96154457573375,0.00013050554469,0.0487620061405928,0.939372429969153,0.0908191721139686,05
ENSG00000068366.19,6415,ENSG00000068366.19,ENSG00000068366,protein_coding,ACSL4,2182.0,InGen,5.86401556655367,12,ENST00000439581.1|ENST00000505075.1|ENST00000469796.6|ENST00000340800.6|ENST00000348502.10|ENST00000514500.1|ENST00000505855.1|ENST00000502391.5|ENST00000508092.5|ENST00000504980.5|ENST00000469857.1|ENST00000504383.1,0.16815333081643,6.19140679566468,3.95659911411504,0.0001328993109123,0.048811085449601,0.853656256139561,0.0424994612713097,05
ENSG00000150938.9,7122,ENSG00000150938.9,ENSG00000150938,protein_coding,CRIM1,51232.0,InGen,8.34050559753639,8,ENST00000280527.6|ENST00000426856.1|ENST00000428774.1|ENST00000473403.5|ENST00000477491.5|ENST00000497236.1|ENST00000481321.1|ENST00000413985.1,0.183447877890289,6.84860821852072,3.95249001523711,0.0001349200764884,0.048811085449601,0.845829636937944,0.0464132425845696,05
