,RXE,RGE1,RGE2,RGE3,RGE4,RGE5,RGE6,RGE7,RGE8,RGE9,RGE10,RGE11,RGE12,RGE13,RGE14,RGE15,RGE16,RGE17,RGE18,RGE19,RGE20,RGE21,RGE22
R4768,0.2326474297301917,0.09483054400424984,0.0861060640623823,0.12083523581406941,0.06973129350471652,0.04419752378355857,0.08972695366134675,0.071449414007549,0.013386205904236448,0.07495552499962144,0.10464749125982498,-0.019384104795529655,0.04857068360565853,-0.0698180605119183,-0.061738122719956046,-0.2314196527469372,-0.2746651799456552,-0.08795553244512777,-0.2650284624625945,-0.0992345541672055,0.12853928349295352,-0.26916470586463537,-0.055496649233363726
R4769,0.23671761201915786,0.08549571624933128,0.10076118853473193,0.1279128726557952,0.1011639744469972,0.06337642251378894,0.1198277910590333,0.05855002583048208,0.04368434444873248,0.07319711507654336,0.11505202563641337,-0.03554705793562718,0.05776046170675819,-0.011925711104817438,-0.06366585313354789,-0.26049704723574596,-0.31611825534811056,-0.10515017578679142,-0.21160801819100716,-0.14174890216452085,0.11221059258146915,-0.23405470525018668,-0.07116356711910155
R4771,0.292748980182314,0.13278736203172103,0.05997198769501422,0.13580569930431174,-0.009919666399289984,-0.03198190163695536,0.047466765575654435,0.11168195882271803,-0.03599358611831782,0.15983212881295072,0.16089101006543371,-0.0032668692066351035,0.045354030061339756,-0.13265261293416764,-0.10902617358597988,-0.34976136386221235,-0.2854356160885123,-0.013064477903860006,-0.39484013397143647,-0.031009347708192525,0.18722281371377436,-0.30765633988177665,0.000897401223289851
R4774,0.2058317533965861,0.11656465091356671,0.04594527435778639,0.08430581193166908,0.017863872138271564,-0.014166265699905312,0.07190522453967785,0.05363443715438243,-0.022099265784747635,0.08584035306750537,0.11539571269519966,0.0048676372100866505,0.032670427693576976,-0.09760449359564682,-0.0660724367137826,-0.25897834939152764,-0.22520974469196675,-0.05067353108777506,-0.28079971153487193,-0.02498188445731131,0.16506144770812603,-0.23079864345290635,-0.0013853645396206815
R4775,0.1857215023757881,0.12223994537068084,0.048389138309000934,0.13539405225440193,-0.008671857161851815,-0.003019993932510623,0.08111898243637805,0.06482781779088098,-0.03275727109311033,0.06909928846299218,0.04636242926885803,0.02174202143949433,0.0499943912661287,-0.1375140129267476,-0.10583769885042527,-0.29884276027644274,-0.24434455727599946,-0.03869840995442386,-0.3229835360734785,0.031145733271258802,0.19435375625038587,-0.37226453556679284,0.021348259027746508
R4777,0.2088036712240231,0.11416629366411124,0.036596815870006516,0.12870355307604742,-0.015699448892045886,-0.004018670673684888,0.0569836399756265,0.08955571045600674,-0.07965035763046568,0.14300364537374755,0.11974393650168835,-0.0076523722392494165,0.04910193608295277,-0.18260625065715752,-0.10927691402922601,-0.3000850757679192,-0.22152862582746602,-0.008849035913708558,-0.4152687894771945,0.03141519141114868,0.17950229275522034,-0.3630166768457759,0.02979836255854984
R4778,0.24901461201630548,0.11045193460928626,0.09666685003084163,0.15501879633534532,0.10675797715622304,0.05139277793857122,0.08943811578381267,0.0996693080889215,0.008318625916826416,0.11833961889005051,0.1521465382233944,-0.06401691192540682,0.09020202907414276,-0.0925969715903121,-0.08993185139877014,-0.2949239230868086,-0.3443330920191561,-0.08374609936256805,-0.32585039658005455,-0.10117181331463287,0.16536836800501042,-0.3783409625168108,-0.1304354802854033
R4780,0.09404130497475438,0.1002702402939264,0.036581549213775766,0.1026713668874959,0.04200893771758474,-0.02038870945738891,0.08816422132399704,0.028263550811799654,-0.009265786017607969,0.10853936635084316,0.1412973815662224,0.010069352286043554,0.06373597708796863,-0.06730167731277148,-0.058654484619099057,-0.217799321671462,-0.2544434439834118,-0.034462255108658635,-0.26287083976459447,-0.08132926764967041,0.14206380644166927,-0.27248290057735436,-0.06024810009526416
R4781,0.27492367530138484,0.1129193063931675,0.09716451030064199,0.1539937091120347,0.04631989492359345,0.033969738793407256,0.11321686490595573,0.1105935347062994,-0.02134158781061446,0.11361240158220243,0.18127413511201818,-0.03032073079570896,0.043990369538540186,-0.07452603648999423,-0.10179502610328095,-0.3316149946242133,-0.3293683559578091,-0.07140477413378576,-0.37654610280307876,-0.07486767831294383,0.18723257253567294,-0.3907825645922105,-0.074374030226799
R4783,0.30815764369753396,0.11198674343539361,0.09448869410025074,0.10861826264013841,-0.010953868468122518,-0.020656122879851857,0.06779843088979742,0.05972299410253079,-0.035948501187687665,0.11867840426496645,0.15271850125921027,-0.0007117758022499032,0.048992081421821876,-0.09102877724810376,-0.12660536193819905,-0.3482514305018758,-0.2285026211912502,-0.04274054202790456,-0.4103704757725857,-0.012129350460094557,0.2215817578785768,-0.340143471843362,0.04155222055955354
R4784,0.1779648104710858,0.10816607668923295,0.04375254004528717,0.09787801133116014,0.0156629508597963,0.0037613262919029555,0.06945838285051131,0.061449907982260354,-0.03587370565215542,0.10539781515224744,0.09413852602084205,-0.004569043333013667,0.03487711792023229,-0.1137973140862496,-0.0675679813174932,-0.2635143287794486,-0.24320849039004488,-0.026659794584325436,-0.27622869275929296,-0.02167525219246924,0.17542611153509702,-0.23553881345159344,-0.014739678927712996
R4785,0.207730780494773,0.14199329226839374,0.037779178380597855,0.13360105168394165,0.02138097170615083,-0.013884388267560333,0.0752091028206201,0.10644025419028802,-0.05078511272867692,0.16973186833193088,0.12429246338841704,-0.0068336531242110254,0.04163062505796855,-0.1666226344839723,-0.11060909782580497,-0.3324546535702808,-0.30226311557935537,-0.029504067193380834,-0.3790875322228393,0.0026698750869749155,0.19378986056418857,-0.32158734712002746,-0.03340613672491255
R4786,0.30849711936122226,0.18240649589573277,0.08198253384077292,0.20476173932058517,0.045642876338245486,-0.05928365188078599,0.14738239896674177,0.11177235426884335,-0.07159085947278676,0.14021276537788152,0.1867193038187276,0.02838121888757339,0.04026332360790841,-0.152615915959049,-0.09197469719200457,-0.28358886791188054,-0.3733053599588305,-0.07272228760461497,-0.3946729105096449,-0.12786707804227637,0.08884246267273799,-0.33261863319139184,-0.08365236824807543
R4787,0.2616610961146597,0.11382144425946672,0.0583609229936386,0.11058561500246311,-0.0009958959546001456,0.011565201917395518,0.07179959260924051,0.060337312756138184,-0.0016585602068328598,0.07996823400468145,0.10610256489168046,0.007032104627414881,0.04171077605282947,-0.07414889723794449,-0.07904074323125543,-0.2946478662611116,-0.25685884146816385,-0.0500426506915137,-0.3149468341124395,-0.030337731562477765,0.17311279317352657,-0.22541524254367018,-0.011412051245406785
R4788,0.27127439631384354,0.11191483559775484,0.07207456348991581,0.11384570874601652,0.04706787550042657,0.019076302865807193,0.07606386087351069,0.04670242132042168,0.018338177627172936,0.07399172306754442,0.12585007425636552,-0.0108710316027687,0.03644471308940078,-0.026705833703896786,-0.05139513201822954,-0.2979736979741152,-0.2689494931069536,-0.0608612426271995,-0.31776441079462514,-0.05818181540224576,0.14736814013226307,-0.27611708577011695,-0.03107421499382923
R4793,0.2154022753855469,0.1157337245858363,0.07054200704587932,0.12943298037953999,0.059312340243760975,0.024396609198922725,0.10878818901489784,0.05213717546819008,-0.011741368891483583,0.07974153556116192,0.1093669796193677,0.002752691697616383,0.04886259424838735,-0.06347149437308941,-0.07029048571638352,-0.276351760946294,-0.29833366635075054,-0.058944800093042815,-0.2961856934297651,-0.07353401304658491,0.12532736460906313,-0.25430996918675586,-0.06168082842462619
R4795,0.18086463995062907,0.12976422723908398,0.053768473369715464,0.10813965827086625,0.030495858141936116,-0.008375734393530676,0.1039883510333317,0.07987621632669684,-0.0011843783949783138,0.08782852121028872,0.14488748741042312,0.012233026404092406,0.041675566023382515,-0.09799665935910329,-0.0330576756868306,-0.23821108556820203,-0.31193519405951897,-0.05876893632532809,-0.285690351232859,-0.10561923589994615,0.16434529284213117,-0.23590578189290645,-0.0799545960763226
R4797,0.21638374671712635,0.09137570503218662,0.05658609233982004,0.11288011600587788,0.03215086366753739,-0.003083646599112866,0.08306574573254166,0.06073582542159239,0.005049085064267711,0.09898104613494807,0.1349935410477634,-0.014264468466124836,0.043406309277937316,-0.06186476712587652,-0.05937972366281219,-0.23635559261012395,-0.25327685644077835,-0.050464004331675305,-0.237345931747448,-0.0925603151506369,0.11313204464886151,-0.16249814696371545,-0.03453577838896327
R4798,0.3167610007640036,0.11966547719507004,0.07509406210230107,0.1271183124341677,0.011968807429276751,-0.013311068927599923,0.07728321510714409,0.09600786033841313,-0.046012369962883604,0.14507385051084132,0.17060850574133823,0.0023534032256748993,0.03494470527449067,-0.0957970867009359,-0.12411861118911505,-0.3436289335505145,-0.2853441118135307,-0.05101183950366206,-0.37767441427563364,-0.02309009952962615,0.18699303627294928,-0.335166600904218,0.008281130071885023
R4799,0.20620177054427558,0.08941659237951716,0.0624568958947862,0.07787316805981459,-0.009693052053965312,-0.001347647579749589,0.04435842571496651,0.04629621369975023,-0.030982889450667184,0.12279202798909328,0.09210198205181608,0.014511396965090517,0.022966517106124185,-0.08097189098888435,-0.07071994199712295,-0.2753609238971322,-0.1977159146694225,-0.01840848808496176,-0.28957735077382973,-0.015216968250001184,0.1788280125526469,-0.24819856094934978,0.01177110598501896
R4800,0.17074046525388464,0.12818906816101583,0.06402527013998416,0.12122546098729492,0.0689139088547579,0.031496890193708715,0.08009089677840553,0.09008458541002984,-0.04949073175411023,0.09209950695036095,0.1255474461033903,-0.03394314755097838,0.04191778242765931,-0.06382065741111353,-0.049015817889705104,-0.22884113372028292,-0.2932361060262436,-0.03527010175418699,-0.23513421935409995,-0.11940104941404228,0.10972647844853745,-0.18530261432185435,-0.1365288415027921
R4801,0.32721746141906927,0.09302736250943866,0.12493266153564653,0.1692509463561489,0.07462573713267018,0.05217207689700443,0.12977598413734226,0.06045752216587186,0.039688945182221325,0.1320671458854914,0.15430812497462387,-0.04640177337016782,0.06631782606312475,-0.050204083477550565,-0.09768614738557702,-0.3350869149170661,-0.3799309558067656,-0.10142616462620424,-0.30356524370726046,-0.10399365768880653,0.15620848892328842,-0.37692147886619054,-0.04199661799500953
R4802,0.31351787473339865,0.14733529262396727,0.10303937185662537,0.16423761116297841,0.06153868889290948,0.004286640211963899,0.10606118779644991,0.08837252519110317,-0.028834632677653627,0.12016443844630942,0.18065210944544496,-0.015937528807617785,0.06575083287424821,-0.0796699482785681,-0.09482480616492239,-0.337839119792974,-0.36940367248744543,-0.09147198559542868,-0.36842794852901806,-0.09205715459888353,0.13167140241188324,-0.36679761150524515,-0.01373028840245416
R4805,0.16881831598213415,0.10647960169454374,0.061696337486100816,0.10530306564821723,0.007646562119261624,-0.003459204211319289,0.09139175653437315,0.045154770987672066,-0.0325600461137765,0.08262061326549164,0.0979880223926104,-0.0050095962733531785,0.011464183465642375,-0.06102882702943613,-0.08548600623137381,-0.2943556719724918,-0.20970713871630187,-0.028440014584049322,-0.2965891455384482,-0.03144743352649826,0.16811050251419601,-0.24225090933215143,0.04072650957124235
R4806,0.21546212755332705,0.08007587885089329,0.0881669467306807,0.11315443424284077,0.06970353136066931,0.050453585711587534,0.08761827189242766,0.06279807971910678,0.010017030132045246,0.07986901405251157,0.07929154488697132,-0.022275278384798813,0.06021309769909933,-0.06556502528054353,-0.05629765291400646,-0.20625252819619222,-0.27756650211770206,-0.07846558494403966,-0.20297520311351036,-0.11350966608390878,0.13237013810353937,-0.22715003254413446,-0.07019488909233451
R4808,0.1555648417836757,0.11699564881126312,0.05496376559960359,0.08522155731906089,-0.05628395529237151,-0.04069771517930887,0.010849167506938429,0.06655285655948573,-0.05522501459436313,0.12743774435163235,0.10338498258334905,0.0005937789667598281,0.02214381174055502,-0.09197225427267197,-0.1123046615587171,-0.3271855749263013,-0.18474379441825173,-0.002370037022345617,-0.3853872091434698,0.045758738047017466,0.2319995255685252,-0.2855764088733572,0.12023363976336743
R4809,0.23108168287706987,0.11695228392066892,0.06350536962730313,0.12442661231888907,0.05796815907286179,0.011519293568984956,0.11286782717270927,0.06925214834133175,0.0037287717831775424,0.074591362659161,0.1275580998813184,-0.020090372957625835,0.04890400621473101,-0.031043309166966404,-0.06717156891594067,-0.2510201506997205,-0.30178338512613534,-0.053671741750015434,-0.2664825618752329,-0.11799105737995896,0.11766511741197827,-0.17212541380879354,-0.07115437128691271
R4810,0.26969009403976507,0.1539125140111839,0.08167099269017619,0.1541256780093292,0.0755704907627841,-0.02998007036322692,0.141321824229383,0.07709151402214198,-0.03541852709369975,0.1518201150448686,0.1731816567988207,-0.03210944520301462,0.05631239693709622,-0.10788503595326349,-0.08043490348642734,-0.352554299655198,-0.3632236666531399,-0.05393958841279156,-0.3445708506069636,-0.07944898398157907,0.12506899482864764,-0.3407728117192321,-0.05103776543963301
R4811,0.2305276086028536,0.08606171033787846,0.11408987838885754,0.12273595180297248,0.09571743177776137,0.06156044790096149,0.105338655324694,0.04425992373109722,0.043183257745565085,0.10254102038536139,0.13326545270129198,-0.046110973463665106,0.023858456721212562,0.043019741991630056,-0.06692703546268408,-0.23231240118298557,-0.3002514020996905,-0.10957765400949504,-0.18092555271596056,-0.16646760513855496,0.10919519398556243,-0.19327043923991938,-0.10285518155124951
R4812,0.2530093532812143,0.15370542556092603,0.06604849311337113,0.12293411915639818,0.09468053970586032,0.01699319099171448,0.12376014335069696,0.04962385765434174,0.005658203895586578,0.07389288004912187,0.14402643712641083,-0.02306931896919795,0.04298198405509268,-0.04177822053438973,-0.0678888614455675,-0.24729527680581764,-0.3382784225202111,-0.0742217770223057,-0.23975451369186018,-0.1416540924995362,0.10904614502731746,-0.18993470161234427,-0.09640256605970832
R4813,0.26029801433980304,0.11232351495270776,0.05036786721944675,0.11755442182544318,0.01506781041820937,0.01330720547356945,0.07198644308807989,0.053329409759848234,-0.007905966041942714,0.09618311183655592,0.09399790289736187,0.005049134145078016,0.031166537865809696,-0.10702354407755377,-0.07557849672671946,-0.2726886293163391,-0.2418405237551009,-0.052001859908850534,-0.2860972948919187,-0.0403393060548225,0.17609817316551601,-0.26664300642744854,0.0007501906484972398
R4815,0.230395032065849,0.10516090502395725,0.07370106922181141,0.11549028758510937,0.03394497931322604,0.009256031699347078,0.09215283344443437,0.06723787332930442,-0.009005660522459324,0.10810837100194348,0.1174769254576562,-0.00670298606983355,0.027403819920634342,-0.08802255285805849,-0.07783875075303248,-0.27080014743051484,-0.26248358471591127,-0.04951704126279588,-0.27559044699349267,-0.07012852503362565,0.16558747263839058,-0.3005731283062427,-0.031356956449054785
R4817,0.2620306441371283,0.15201109306745986,0.09728829309633191,0.17065316746577697,0.05876413592727614,-0.010303116028878012,0.11606521462977648,0.11043360064586816,-0.0482488383152746,0.14602601116066793,0.18028227062390423,-4.490664874090555e-05,0.033130520058481494,-0.1024538618223736,-0.10238152459648342,-0.32782753746214466,-0.35417775503267457,-0.09237859935706849,-0.3355564576904162,-0.11545032000287136,0.15042193388618808,-0.2842588077304149,-0.07795346568132677
