"","module"
"TSPAN6|ENSG00000000003.15","brown"
"ENSG00000270154|ENSG00000270154.1","grey"
"ENSG00000270157|ENSG00000270157.1","turquoise"
"LINC01480|ENSG00000270164.3","purple"
"ENSG00000270165|ENSG00000270165.1","grey"
"NCBP2AS2|ENSG00000270170.2","white"
"ENSG00000270171|ENSG00000270171.1","grey"
"ENSG00000270175|ENSG00000270175.2","grey"
"PPP2CA-DT|ENSG00000270177.1","grey"
"ENSG00000270179|ENSG00000270179.1","grey"
"GOLGA4-AS1|ENSG00000270194.2","grey"
"ENSG00000270207|ENSG00000270207.2","turquoise"
"NBPF8|ENSG00000270231.5","saddlebrown"
"ENSG00000270240|ENSG00000270240.2","grey"
"ENSG00000270248|ENSG00000270248.1","grey"
"H4C15|ENSG00000270276.3","skyblue"
"ENSG00000270277|ENSG00000270277.1","grey"
"PHACTR2P1|ENSG00000270300.2","grey"
"ENSG00000270317|ENSG00000270317.1","grey"
"ENSG00000270321|ENSG00000270321.2","grey"
"SMIM15P2|ENSG00000270326.1","grey"
"SMC2-DT|ENSG00000270332.4","grey"
"UNGP3|ENSG00000270343.1","grey60"
"POC1B-AS1|ENSG00000270344.4","turquoise"
"ENSG00000270361|ENSG00000270361.1","grey"
"HMGN3-AS1|ENSG00000270362.2","grey"
"PFN1P2|ENSG00000270392.2","grey"
"ENSG00000270393|ENSG00000270393.1","grey"
"CAHM|ENSG00000270419.2","turquoise"
"ENSG00000270426|ENSG00000270426.1","yellow"
"LAMB2P1|ENSG00000270441.1","grey"
"ENSG00000270477|ENSG00000270477.1","grey"
"ENSG00000270504|ENSG00000270504.1","green"
"ENSG00000270533|ENSG00000270533.2","grey"
"LINC01235|ENSG00000270547.6","grey"
"ENSG00000270557|ENSG00000270557.1","grey"
"ENSG00000270558|ENSG00000270558.1","grey"
"ENSG00000270562|ENSG00000270562.1","skyblue"
"ENSG00000270571|ENSG00000270571.2","grey"
"ENSG00000270574|ENSG00000270574.1","grey"
"ENSG00000270578|ENSG00000270578.1","grey"
"ENSG00000270589|ENSG00000270589.1","grey"
"HCG17|ENSG00000270604.5","saddlebrown"
"ENSG00000270605|ENSG00000270605.1","grey"
"NAV2-AS6|ENSG00000270607.1","grey"
"NBPF14|ENSG00000270629.7","grey"
"ENSG00000270638|ENSG00000270638.1","turquoise"
"ENSG00000270640|ENSG00000270640.1","green"
"TSIX|ENSG00000270641.1","grey"
"TAF15|ENSG00000270647.7","orange"
"ENSG00000270659|ENSG00000270659.2","grey"
"ENSG00000270661|ENSG00000270661.1","grey"
"YTHDF3-DT|ENSG00000270673.2","grey"
"ENSG00000270681|ENSG00000270681.1","greenyellow"
"BUD13P1|ENSG00000270689.1","grey"
"ENSG00000270720|ENSG00000270720.1","grey"
"RNVU1-31|ENSG00000270722.1","grey"
"ENSG00000270755|ENSG00000270755.1","grey"
"CD2AP-DT|ENSG00000270761.2","grey"
"GAS2L2|ENSG00000270765.7","grey"
"ENSG00000270792|ENSG00000270792.6","grey"
"ENSG00000270802|ENSG00000270802.2","grey"
"ENSG00000270804|ENSG00000270804.1","grey"
"USP34-DT|ENSG00000270820.8","grey"
"ENSG00000270823|ENSG00000270823.1","grey"
"HNRNPDLP4|ENSG00000270837.1","grey"
"DDX55P1|ENSG00000270863.1","blue"
"ENSG00000270866|ENSG00000270866.1","yellow"
"SRGAP2D|ENSG00000270872.2","grey"
"ZNF30-AS1|ENSG00000270876.2","turquoise"
"GCATP1|ENSG00000270878.1","grey"
"ENSG00000270880|ENSG00000270880.1","grey"
"H4C14|ENSG00000270882.3","grey"
"RASL10B|ENSG00000270885.2","red"
"ENSG00000270894|ENSG00000270894.1","yellow"
"TAS2R6P|ENSG00000270923.1","grey"
"ENSG00000270933|ENSG00000270933.1","grey"
"MTDHP1|ENSG00000270948.1","grey"
"ENSG00000270953|ENSG00000270953.1","blue"
"ENSG00000270956|ENSG00000270956.1","grey"
"LPP-AS2|ENSG00000270959.2","brown"
"MAP2K5-DT|ENSG00000270964.1","grey"
"ENSG00000270969|ENSG00000270969.1","grey"
"ENSG00000270977|ENSG00000270977.2","grey"
"ENSG00000270988|ENSG00000270988.1","grey"
"ENSG00000270996|ENSG00000270996.1","grey"
"ENSG00000271009|ENSG00000271009.3","purple"
"ENSG00000271011|ENSG00000271011.1","grey"
"LRRC37A9P|ENSG00000271013.1","grey"
"ENSG00000271046|ENSG00000271046.1","purple"
"SNRPGP17|ENSG00000271063.1","grey"
"NAMA|ENSG00000271086.7","grey"
"SCML2P2|ENSG00000271105.1","grey"
"HERPUD2-AS1|ENSG00000271122.1","grey"
"ITGB8-AS1|ENSG00000271133.7","grey"
"IGLVIVOR22-1|ENSG00000271138.1","grey"
"ENSG00000271141|ENSG00000271141.1","grey"
"ARMCX5-GPRASP2|ENSG00000271147.8","blue"
"ENSG00000271148|ENSG00000271148.1","grey"
"ENSG00000271151|ENSG00000271151.1","grey"
"ENSG00000271155|ENSG00000271155.1","grey"
"LINC00904|ENSG00000271171.3","turquoise"
"ENSG00000271172|ENSG00000271172.1","grey"
"ENSG00000271192|ENSG00000271192.1","grey"
"VDAC3P1|ENSG00000271198.1","grey"
"PATJ-DT|ENSG00000271200.1","grey"
"ENSG00000271204|ENSG00000271204.1","skyblue"
"ENSG00000271228|ENSG00000271228.1","turquoise"
"ENSG00000271234|ENSG00000271234.1","grey"
"ENSG00000271239|ENSG00000271239.1","grey"
"ENSG00000271259|ENSG00000271259.1","grey"
"ENSG00000271265|ENSG00000271265.1","grey"
"TMCC1-DT|ENSG00000271270.8","grey"
"ENSG00000271275|ENSG00000271275.1","grey"
"ENSG00000271283|ENSG00000271283.1","grey"
"CYTH1P1|ENSG00000271286.1","grey"
"SRXN1|ENSG00000271303.2","brown"
"DPRXP2|ENSG00000271304.2","grey"
"ENSG00000271320|ENSG00000271320.1","grey"
"ENSG00000271327|ENSG00000271327.1","grey"
"CCNY-AS1|ENSG00000271335.6","grey"
"ENSG00000271344|ENSG00000271344.1","grey"
"HTATSF1P2|ENSG00000271361.1","grey"
"ENSG00000271380|ENSG00000271380.1","grey"
"ENSG00000271382|ENSG00000271382.1","grey"
"NBPF19|ENSG00000271383.8","grey"
"SRGNP1|ENSG00000271386.1","grey"
"C1orf21-DT|ENSG00000271387.1","grey"
"ENSG00000271392|ENSG00000271392.1","grey"
"7SK|ENSG00000271394.1","grey"
"ENSG00000271401|ENSG00000271401.1","grey"
"ENSG00000271414|ENSG00000271414.1","grey"
"NBPF10|ENSG00000271425.9","grey"
"ENSG00000271427|ENSG00000271427.1","grey"
"ENSG00000271434|ENSG00000271434.3","grey"
"ENSG00000271443|ENSG00000271443.1","grey"
"MMP28|ENSG00000271447.6","brown"
"ENSG00000271452|ENSG00000271452.1","grey"
"CKAP2LP1|ENSG00000271461.1","grey"
"UNC5C-AS1|ENSG00000271474.1","turquoise"
"CCL5|ENSG00000271503.6","grey"
"ENSG00000271533|ENSG00000271533.1","pink"
"LINC02427|ENSG00000271538.7","grey"
"ENSG00000271551|ENSG00000271551.2","yellow"
"ENSG00000271553|ENSG00000271553.1","grey"
"ENSG00000271555|ENSG00000271555.1","grey"
"PRKACB-DT|ENSG00000271576.2","turquoise"
"ENSG00000271590|ENSG00000271590.1","grey"
"LIX1L|ENSG00000271601.4","brown"
"MILR1|ENSG00000271605.6","purple"
"ENSG00000271607|ENSG00000271607.1","grey"
"ATP2B1-AS1|ENSG00000271614.1","blue"
"ENSG00000271631|ENSG00000271631.1","grey"
"PDCD6IP-DT|ENSG00000271643.2","grey"
"IRF2-DT|ENSG00000271646.1","turquoise"
"ENSG00000271653|ENSG00000271653.1","grey"
"ENSG00000271659|ENSG00000271659.1","grey"
"SNX29P2|ENSG00000271699.5","grey"
"ENSG00000271714|ENSG00000271714.1","grey"
"ENSG00000271715|ENSG00000271715.1","grey"
"ENSG00000271725|ENSG00000271725.1","grey"
"ENSG00000271727|ENSG00000271727.2","grey"
"ENSG00000271730|ENSG00000271730.1","grey"
"ENSG00000271737|ENSG00000271737.2","grey"
"ENSG00000271743|ENSG00000271743.1","grey"
"ENSG00000271746|ENSG00000271746.1","grey"
"ENSG00000271749|ENSG00000271749.1","grey"
"ENSG00000271751|ENSG00000271751.1","grey"
"ENSG00000271755|ENSG00000271755.1","grey"
"ENSG00000271761|ENSG00000271761.1","turquoise"
"ENSG00000271776|ENSG00000271776.1","grey"
"ENSG00000271778|ENSG00000271778.1","blue"
"ENSG00000271780|ENSG00000271780.2","darkgrey"
"TP53RK-DT|ENSG00000271784.1","grey"
"ENSG00000271788|ENSG00000271788.1","grey"
"ENSG00000271789|ENSG00000271789.1","grey"
"ENSG00000271795|ENSG00000271795.1","grey"
"ENSG00000271797|ENSG00000271797.1","grey"
"ENSG00000271811|ENSG00000271811.1","grey"
"SMIM32|ENSG00000271824.2","grey"
"PLS3-AS1|ENSG00000271826.5","turquoise"
"ENSG00000271828|ENSG00000271828.1","grey"
"ENSG00000271830|ENSG00000271830.1","grey"
"ENSG00000271833|ENSG00000271833.1","turquoise"
"ENSG00000271843|ENSG00000271843.1","grey"
"SYNPO2L-AS1|ENSG00000271848.2","grey"
"MAN2A1-DT|ENSG00000271849.1","grey"
"ENSG00000271851|ENSG00000271851.1","grey"
"ENSG00000271855|ENSG00000271855.1","grey"
"LINC01215|ENSG00000271856.1","grey"
"ENSG00000271857|ENSG00000271857.1","grey"
"CYB561D2|ENSG00000271858.5","grey"
"ENSG00000271860|ENSG00000271860.9","midnightblue"
"ENSG00000271862|ENSG00000271862.1","grey"
"DCTN6-DT|ENSG00000271869.2","grey"
"ENSG00000271871|ENSG00000271871.1","grey"
"ENSG00000271882|ENSG00000271882.1","blue"
"JARID2-DT|ENSG00000271888.1","grey"
"ENSG00000271892|ENSG00000271892.1","grey"
"ENSG00000271904|ENSG00000271904.1","grey60"
"SNORA35B|ENSG00000271907.1","paleturquoise"
"ENSG00000271911|ENSG00000271911.1","grey"
"TAGAP-AS1|ENSG00000271913.9","turquoise"
"ENSG00000271917|ENSG00000271917.1","grey"
"ENSG00000271918|ENSG00000271918.2","grey"
"PNRC1-DT|ENSG00000271931.1","grey"
"ENSG00000271936|ENSG00000271936.1","grey"
"ENSG00000271943|ENSG00000271943.4","grey"
"ENSG00000271947|ENSG00000271947.1","blue"
"LINC01954|ENSG00000271952.3","grey"
"ENSG00000271959|ENSG00000271959.1","green"
"ENSG00000271964|ENSG00000271964.1","grey"
"ARFGEF1-DT|ENSG00000271966.1","grey"
"ENSG00000271967|ENSG00000271967.1","grey"
"ENSG00000271971|ENSG00000271971.1","grey"
"ENSG00000271976|ENSG00000271976.1","grey"
"ENSG00000271978|ENSG00000271978.2","grey"
"ENSG00000271980|ENSG00000271980.1","grey"
"ENSG00000271983|ENSG00000271983.1","grey"
"TTC32-DT|ENSG00000271991.3","grey"
"ENSG00000271992|ENSG00000271992.1","grey"
"ENSG00000271993|ENSG00000271993.1","grey"
"LINC02973|ENSG00000272002.1","grey"
"ENSG00000272004|ENSG00000272004.1","grey"
"ENSG00000272008|ENSG00000272008.1","grey"
"ENSG00000272009|ENSG00000272009.1","grey"
"ENSG00000272010|ENSG00000272010.1","grey"
"ENSG00000272021|ENSG00000272021.1","grey"
"ENSG00000272024|ENSG00000272024.1","grey"
"ENSG00000272030|ENSG00000272030.1","grey"
"ANKRD34A|ENSG00000272031.3","darkturquoise"
"ENSG00000272033|ENSG00000272033.1","grey"
"SNORD14A|ENSG00000272034.1","grey"
"ENSG00000272037|ENSG00000272037.1","grey"
"ENSG00000272040|ENSG00000272040.1","grey"
"ENSG00000272043|ENSG00000272043.2","grey"
"GTF2H5|ENSG00000272047.4","blue"
"ENSG00000272049|ENSG00000272049.1","grey"
"ENSG00000272054|ENSG00000272054.1","grey"
"RNU6-6P|ENSG00000272055.1","grey"
"ENSG00000272056|ENSG00000272056.1","grey"
"BCAN-AS1|ENSG00000272068.1","grey"
"ENSG00000272070|ENSG00000272070.3","lightcyan"
"ENSG00000272071|ENSG00000272071.1","grey"
"ENSG00000272072|ENSG00000272072.1","grey"
"ENSG00000272076|ENSG00000272076.1","grey"
"ENSG00000272077|ENSG00000272077.1","grey"
"ENSG00000272079|ENSG00000272079.2","grey"
"ENSG00000272084|ENSG00000272084.1","black"
"GOLPH3-DT|ENSG00000272086.2","grey"
"ENSG00000272092|ENSG00000272092.1","grey"
"TMEM14B-DT|ENSG00000272097.2","grey"
"ENSG00000272100|ENSG00000272100.1","grey"
"ENSG00000272103|ENSG00000272103.2","grey"
"ENSG00000272106|ENSG00000272106.1","grey"
"ENSG00000272108|ENSG00000272108.1","blue"
"ENSG00000272112|ENSG00000272112.1","grey"
"ENSG00000272121|ENSG00000272121.1","grey"
"ENSG00000272123|ENSG00000272123.1","grey"
"ENSG00000272129|ENSG00000272129.1","grey"
"ENSG00000272130|ENSG00000272130.1","grey"
"ENSG00000272137|ENSG00000272137.1","darkorange"
"LINC01607|ENSG00000272138.3","grey"
"ENSG00000272140|ENSG00000272140.2","turquoise"
"LYRM4-AS1|ENSG00000272142.4","grey"
"FGF14-AS2|ENSG00000272143.2","turquoise"
"ENSG00000272144|ENSG00000272144.1","grey"
"NFYC-AS1|ENSG00000272145.2","turquoise"
"ARF4-AS1|ENSG00000272146.6","grey"
"ENSG00000272148|ENSG00000272148.1","grey"
"NBPF25P|ENSG00000272150.5","grey"
"ENSG00000272156|ENSG00000272156.1","grey"
"ENSG00000272157|ENSG00000272157.2","blue"
"ENSG00000272158|ENSG00000272158.1","greenyellow"
"ENSG00000272159|ENSG00000272159.1","green"
"ENSG00000272163|ENSG00000272163.2","darkturquoise"
"CASC15|ENSG00000272168.10","grey"
"ENSG00000272173|ENSG00000272173.2","grey"
"ENSG00000272180|ENSG00000272180.1","grey"
"ENSG00000272182|ENSG00000272182.1","turquoise"
"VPS11-DT|ENSG00000272186.1","grey"
"MAP7-AS1|ENSG00000272189.1","grey"
"PDE7A-DT|ENSG00000272192.2","grey"
"ENSG00000272195|ENSG00000272195.1","grey"
"U7|ENSG00000272215.1","yellow"
"ENSG00000272219|ENSG00000272219.1","grey"
"ENSG00000272221|ENSG00000272221.1","grey"
"ENSG00000272223|ENSG00000272223.1","grey"
"RN7SL726P|ENSG00000272232.2","grey"
"ENSG00000272234|ENSG00000272234.1","grey"
"ENSG00000272235|ENSG00000272235.1","brown"
"ENSG00000272247|ENSG00000272247.1","grey"
"ENSG00000272249|ENSG00000272249.1","grey"
"ENSG00000272255|ENSG00000272255.1","grey"
"ENSG00000272263|ENSG00000272263.1","grey"
"ENSG00000272264|ENSG00000272264.1","grey"
"ENSG00000272267|ENSG00000272267.2","grey"
"NUP153-AS1|ENSG00000272269.2","grey"
"IER3-AS1|ENSG00000272273.3","grey"
"LINC00551|ENSG00000272274.4","grey"
"ENSG00000272277|ENSG00000272277.1","grey"
"ENSG00000272279|ENSG00000272279.1","grey"
"TPTE2P2|ENSG00000272281.6","grey"
"ILRUN-AS1|ENSG00000272288.8","yellow"
"ENSG00000272293|ENSG00000272293.1","grey"
"SNORD96A|ENSG00000272296.1","grey"
"ENSG00000272316|ENSG00000272316.1","greenyellow"
"ENSG00000272320|ENSG00000272320.1","greenyellow"
"ENSG00000272321|ENSG00000272321.1","grey"
"TTC23L-AS1|ENSG00000272323.1","grey"
"DAP-DT|ENSG00000272324.5","grey"
"NUDT3|ENSG00000272325.2","grey"
"ENSG00000272328|ENSG00000272328.1","grey"
"KMT2B|ENSG00000272333.8","royalblue"
"ENSG00000272335|ENSG00000272335.1","blue"
"ENSG00000272338|ENSG00000272338.2","brown"
"ENSG00000272341|ENSG00000272341.1","blue"
"ENSG00000272343|ENSG00000272343.1","grey"
"SNORD114-21|ENSG00000272344.1","grey"
"ENSG00000272345|ENSG00000272345.1","grey"
"ENSG00000272356|ENSG00000272356.1","grey"
"ENSG00000272360|ENSG00000272360.2","grey"
"ENSG00000272361|ENSG00000272361.2","grey"
"ENSG00000272368|ENSG00000272368.2","grey"
"ENSG00000272369|ENSG00000272369.1","grey"
"ENSG00000272374|ENSG00000272374.1","grey"
"ENSG00000272375|ENSG00000272375.1","blue"
"ENSG00000272379|ENSG00000272379.1","grey"
"LINC02664|ENSG00000272381.2","grey"
"ENSG00000272383|ENSG00000272383.1","turquoise"
"ENSG00000272384|ENSG00000272384.2","grey"
"ENSG00000272386|ENSG00000272386.1","grey"
"POM121C|ENSG00000272391.6","royalblue"
"ENSG00000272397|ENSG00000272397.1","grey"
"CD24|ENSG00000272398.6","violet"
"ENSG00000272402|ENSG00000272402.1","grey"
"ENSG00000272405|ENSG00000272405.1","salmon"
"ENSG00000272407|ENSG00000272407.1","grey"
"ENSG00000272416|ENSG00000272416.1","grey"
"ENSG00000272417|ENSG00000272417.1","blue"
"ENSG00000272418|ENSG00000272418.1","grey"
"LINC01145|ENSG00000272419.6","grey"
"ENSG00000272420|ENSG00000272420.1","grey"
"ENSG00000272425|ENSG00000272425.1","grey"
"ZNF454-DT|ENSG00000272431.1","grey"
"ENSG00000272432|ENSG00000272432.1","grey"
"ENSG00000272444|ENSG00000272444.1","grey"
"ENSG00000272447|ENSG00000272447.1","grey"
"ENSG00000272449|ENSG00000272449.3","red"
"MRPL20-DT|ENSG00000272455.1","grey"
"ENSG00000272457|ENSG00000272457.1","grey"
"FAM193B-DT|ENSG00000272459.1","grey"
"SNORD115-40|ENSG00000272460.1","grey"
"LINC02980|ENSG00000272462.4","green"
"ENSG00000272463|ENSG00000272463.2","grey"
"ENSG00000272465|ENSG00000272465.1","grey"
"RN7SL760P|ENSG00000272469.2","grey"
"SNORD113-5|ENSG00000272474.1","grey"
"ENSG00000272476|ENSG00000272476.1","grey"
"ENSG00000272477|ENSG00000272477.1","grey"
"ENSG00000272479|ENSG00000272479.1","blue"
"ENSG00000272482|ENSG00000272482.2","grey"
"ENSG00000272489|ENSG00000272489.1","grey"
"ENSG00000272491|ENSG00000272491.1","darkgrey"
"ENSG00000272498|ENSG00000272498.1","grey"
"ENSG00000272501|ENSG00000272501.1","grey"
"ENSG00000272505|ENSG00000272505.1","grey"
"ENSG00000272506|ENSG00000272506.1","turquoise"
"ENSG00000272509|ENSG00000272509.1","grey"
"ENSG00000272512|ENSG00000272512.1","grey"
"CFAP206|ENSG00000272514.6","blue"
"ENSG00000272515|ENSG00000272515.1","grey"
"ENSG00000272516|ENSG00000272516.1","grey"
"ENSG00000272518|ENSG00000272518.1","grey"
"LINC01023|ENSG00000272523.2","grey"
"BTF3-DT|ENSG00000272525.2","grey"
"ENSG00000272529|ENSG00000272529.1","grey"
"SNORA28|ENSG00000272533.1","yellow"
"ENSG00000272540|ENSG00000272540.1","grey"
"ENSG00000272541|ENSG00000272541.1","grey"
"ENSG00000272542|ENSG00000272542.1","turquoise"
"LINC02538|ENSG00000272549.1","grey"
"ENSG00000272555|ENSG00000272555.1","grey"
"GTF2IP13|ENSG00000272556.3","grey"
"H3-3A-DT|ENSG00000272562.2","turquoise"
"ENSG00000272563|ENSG00000272563.1","grey"
"ENSG00000272564|ENSG00000272564.1","turquoise"
"ENSG00000272566|ENSG00000272566.1","grey"
"CPVL-AS2|ENSG00000272568.6","grey"
"ENSG00000272572|ENSG00000272572.1","turquoise"
"MUSTN1|ENSG00000272573.6","grey"
"ENSG00000272574|ENSG00000272574.1","grey"
"ENSG00000272576|ENSG00000272576.1","grey"
"ENSG00000272578|ENSG00000272578.5","darkgrey"
"ENSG00000272582|ENSG00000272582.1","grey"
"ENSG00000272583|ENSG00000272583.2","grey"
"ENSG00000272588|ENSG00000272588.1","grey"
"ZSWIM8-AS1|ENSG00000272589.1","grey"
"ENSG00000272597|ENSG00000272597.1","blue"
"ENSG00000272599|ENSG00000272599.2","grey"
"ENSG00000272601|ENSG00000272601.1","green"
"ZNF595|ENSG00000272602.6","magenta"
"ENSG00000272604|ENSG00000272604.1","blue"
"PPP4R3B-DT|ENSG00000272606.2","turquoise"
"MAGI1-IT1|ENSG00000272610.1","grey"
"FAM131B-AS1|ENSG00000272619.1","grey"
"AFAP1-AS1|ENSG00000272620.2","grey"
"ENSG00000272622|ENSG00000272622.2","grey"
"ENSG00000272627|ENSG00000272627.1","grey"
"ENSG00000272630|ENSG00000272630.1","grey"
"ENSG00000272631|ENSG00000272631.1","grey"
"DOC2B|ENSG00000272636.5","red"
"ENSG00000272638|ENSG00000272638.1","grey"
"ENSG00000272642|ENSG00000272642.2","grey"
"GTF2IP20|ENSG00000272645.5","darkgrey"
"ENSG00000272646|ENSG00000272646.1","grey"
"ENSG00000272650|ENSG00000272650.1","grey"
"JTB-DT|ENSG00000272654.2","grey"
"ENSG00000272655|ENSG00000272655.2","grey"
"ENSG00000272660|ENSG00000272660.1","grey"
"PPP1R21-DT|ENSG00000272663.1","yellow"
"ENSG00000272667|ENSG00000272667.1","grey"
"ENSG00000272668|ENSG00000272668.2","grey"
"ENSG00000272669|ENSG00000272669.1","grey"
"ENSG00000272672|ENSG00000272672.1","grey"
"PCDHB16|ENSG00000272674.4","pink"
"HNRNPD-DT|ENSG00000272677.3","grey"
"ENSG00000272678|ENSG00000272678.1","grey"
"ENSG00000272682|ENSG00000272682.1","grey"
"WASL-DT|ENSG00000272686.1","grey"
"ENSG00000272688|ENSG00000272688.2","grey"
"ENSG00000272689|ENSG00000272689.1","grey"
"LINC02018|ENSG00000272690.6","grey"
"ENSG00000272692|ENSG00000272692.2","grey"
"LINC03006|ENSG00000272693.5","grey"
"GAS6-DT|ENSG00000272695.2","grey"
"ENSG00000272696|ENSG00000272696.1","grey"
"ENSG00000272699|ENSG00000272699.1","grey"
"MESTIT1|ENSG00000272701.3","brown"
"ENSG00000272702|ENSG00000272702.1","grey"
"ENSG00000272707|ENSG00000272707.1","grey"
"HK2-DT|ENSG00000272711.1","grey"
"SLC30A6-DT|ENSG00000272716.2","grey"
"ENSG00000272720|ENSG00000272720.1","turquoise"
"EIF2B5-DT|ENSG00000272721.5","grey"
"LINC02266|ENSG00000272727.2","grey"
"ENSG00000272732|ENSG00000272732.1","turquoise"
"ENSG00000272733|ENSG00000272733.1","grey"
"ADIRF-AS1|ENSG00000272734.1","grey"
"ENSG00000272735|ENSG00000272735.2","grey"
"ENSG00000272744|ENSG00000272744.1","grey"
"ENSG00000272750|ENSG00000272750.1","grey"
"ENSG00000272754|ENSG00000272754.1","grey"
"ENSG00000272755|ENSG00000272755.1","grey"
"WDR5B-DT|ENSG00000272758.7","turquoise"
"ENSG00000272764|ENSG00000272764.1","grey"
"ENSG00000272768|ENSG00000272768.1","grey"
"ENSG00000272769|ENSG00000272769.2","grey"
"ENSG00000272774|ENSG00000272774.1","turquoise"
"ENSG00000272777|ENSG00000272777.1","grey"
"BMS1P20|ENSG00000272779.1","turquoise"
"ENSG00000272787|ENSG00000272787.1","grey"
"ENSG00000272788|ENSG00000272788.1","grey"
"ENSG00000272789|ENSG00000272789.1","grey"
"ENSG00000272791|ENSG00000272791.1","grey"
"GAR1-DT|ENSG00000272795.1","grey"
"ENSG00000272797|ENSG00000272797.1","grey"
"ENSG00000272800|ENSG00000272800.3","grey"
"ENSG00000272807|ENSG00000272807.1","blue"
"ENSG00000272812|ENSG00000272812.1","grey"
"ENSG00000272824|ENSG00000272824.1","grey"
"ENSG00000272825|ENSG00000272825.1","grey"
"ENSG00000272829|ENSG00000272829.2","yellow"
"ENSG00000272831|ENSG00000272831.2","grey"
"ENSG00000272832|ENSG00000272832.1","grey"
"ENSG00000272840|ENSG00000272840.1","grey"
"MAP3K4-AS1|ENSG00000272841.1","grey"
"ENSG00000272842|ENSG00000272842.1","cyan"
"ENSG00000272843|ENSG00000272843.1","grey"
"ENSG00000272844|ENSG00000272844.1","grey"
"ENSG00000272848|ENSG00000272848.2","grey"
"ENSG00000272851|ENSG00000272851.1","grey"
"SUV39H2-DT|ENSG00000272853.2","grey"
"ENSG00000272855|ENSG00000272855.1","grey"
"ENSG00000272858|ENSG00000272858.1","grey"
"ENSG00000272861|ENSG00000272861.1","grey"
"ENSG00000272862|ENSG00000272862.1","grey"
"ENSG00000272864|ENSG00000272864.1","grey"
"ENSG00000272865|ENSG00000272865.2","grey"
"ENSG00000272866|ENSG00000272866.1","grey"
"SAP30-DT|ENSG00000272870.4","grey"
"ENSG00000272871|ENSG00000272871.1","grey"
"ENSG00000272885|ENSG00000272885.1","grey"
"DCP1A|ENSG00000272886.6","steelblue"
"CHASERR|ENSG00000272888.8","greenyellow"
"ENSG00000272892|ENSG00000272892.1","grey"
"MIOS-DT|ENSG00000272894.5","turquoise"
"ATP6V1FNB|ENSG00000272899.4","red"
"TBC1D8-AS1|ENSG00000272902.2","grey"
"ENSG00000272905|ENSG00000272905.1","grey"
"ENSG00000272906|ENSG00000272906.1","grey"
"ENSG00000272909|ENSG00000272909.1","turquoise"
"ENSG00000272910|ENSG00000272910.1","grey"
"ENSG00000272911|ENSG00000272911.1","grey"
"ENSG00000272912|ENSG00000272912.1","grey"
"ENSG00000272913|ENSG00000272913.2","grey"
"ENSG00000272914|ENSG00000272914.1","grey"
"ENSG00000272918|ENSG00000272918.1","grey"
"ENSG00000272922|ENSG00000272922.1","grey"
"ENSG00000272927|ENSG00000272927.1","grey"
"LRRC8D-DT|ENSG00000272931.1","grey"
"TRIM8-DT|ENSG00000272933.1","grey"
"ENSG00000272936|ENSG00000272936.1","grey"
"ENSG00000272940|ENSG00000272940.1","grey"
"ENSG00000272941|ENSG00000272941.1","grey"
"ENSG00000272942|ENSG00000272942.1","grey"
"ENSG00000272944|ENSG00000272944.1","grey"
"ENSG00000272945|ENSG00000272945.1","grey"
"ENSG00000272948|ENSG00000272948.2","grey"
"ENSG00000272950|ENSG00000272950.1","grey"
"ENSG00000272953|ENSG00000272953.2","yellow"
"ENSG00000272969|ENSG00000272969.1","grey"
"ENSG00000272970|ENSG00000272970.5","grey"
"ENSG00000272973|ENSG00000272973.2","yellow"
"ENSG00000272977|ENSG00000272977.1","grey"
"ENSG00000272983|ENSG00000272983.1","greenyellow"
"ENSG00000272986|ENSG00000272986.1","grey"
"LINC02012|ENSG00000272989.1","grey"
"ENSG00000272990|ENSG00000272990.1","grey"
"C2orf49-DT|ENSG00000272994.2","grey"
"ENSG00000272995|ENSG00000272995.1","grey"
"PFKP-DT|ENSG00000273001.1","grey"
"ARHGEF2-AS2|ENSG00000273002.1","turquoise"
"ENSG00000273004|ENSG00000273004.1","grey"
