"","module"
"TSPAN6|ENSG00000000003.15","brown"
"LINC01202|ENSG00000280776.2","yellow"
"PAGR1|ENSG00000280789.2","grey"
"LINC00294|ENSG00000280798.1","red"
"ENSG00000280800|ENSG00000280800.1","grey"
"LINC00836|ENSG00000280809.5","turquoise"
"ENSG00000280828|ENSG00000280828.1","brown"
"GSEC|ENSG00000280832.3","grey"
"CPS1-IT1|ENSG00000280837.1","grey"
"ENSG00000280850|ENSG00000280850.3","lightgreen"
"ENSG00000280852|ENSG00000280852.2","grey"
"MIR325HG|ENSG00000280870.3","turquoise"
"CTSLP3|ENSG00000280913.2","grey"
"LINC00921|ENSG00000281005.1","grey"
"N4BP2L2-IT2|ENSG00000281026.1","turquoise"
"ENSG00000281091|ENSG00000281091.3","grey"
"ENSG00000281100|ENSG00000281100.1","pink"
"TRG-AS1|ENSG00000281103.4","grey"
"TMEM272|ENSG00000281106.4","purple"
"PTENP1-AS|ENSG00000281128.2","grey"
"SCHLAP1|ENSG00000281131.1","pink"
"ENSG00000281160|ENSG00000281160.2","yellow"
"ENSG00000281181|ENSG00000281181.1","grey"
"NPTN-IT1|ENSG00000281183.1","pink"
"LINC00706|ENSG00000281186.2","turquoise"
"GHET1|ENSG00000281189.1","yellow"
"ENSG00000281195|ENSG00000281195.1","turquoise"
"SLFNL1-AS1|ENSG00000281207.1","grey"
"LINC01338|ENSG00000281327.4","darkgreen"
"LINC00997|ENSG00000281332.1","orange"
"ENSG00000281333|ENSG00000281333.2","grey"
"HELLPAR|ENSG00000281344.1","grey"
"ARRDC3-AS1|ENSG00000281357.5","grey"
"RASSF1-AS1|ENSG00000281358.1","grey"
"ENSG00000281383|ENSG00000281383.1","grey"
"LINC00506|ENSG00000281392.3","green"
"SNHG4|ENSG00000281398.4","brown"
"LINC01176|ENSG00000281404.2","blue"
"BLACAT1|ENSG00000281406.2","red"
"ENSG00000281468|ENSG00000281468.1","grey"
"ENSG00000281469|ENSG00000281469.1","grey"
"SEPSECS-AS1|ENSG00000281501.1","brown"
"ENSG00000281530|ENSG00000281530.1","grey"
"ENSG00000281538|ENSG00000281538.1","grey"
"ENSG00000281571|ENSG00000281571.2","grey"
"SAMD12-AS1|ENSG00000281641.3","grey"
"EBLN3P|ENSG00000281649.3","blue"
"LINC00538|ENSG00000281664.1","turquoise"
"PACRG-AS1|ENSG00000281692.3","turquoise"
"LINC01012|ENSG00000281706.5","yellow"
"ERC2-IT1|ENSG00000281708.1","pink"
"LINC01080|ENSG00000281721.1","lightgreen"
"METTL14-DT|ENSG00000281731.3","green"
"ENSG00000281772|ENSG00000281772.1","grey"
"HCP5B|ENSG00000281831.1","grey"
"LINC00891|ENSG00000281852.1","turquoise"
"PAUPAR|ENSG00000281880.2","lightgreen"
"ENSG00000281896|ENSG00000281896.1","brown"
"LINC02246|ENSG00000281903.2","blue"
"LINC01144|ENSG00000281912.1","grey"
"ENSG00000281920|ENSG00000281920.1","grey"
"ENSG00000281961|ENSG00000281961.1","pink"
"ENSG00000281969|ENSG00000281969.1","turquoise"
"TMEM265|ENSG00000281991.2","lightyellow"
"ENSG00000282021|ENSG00000282021.1","grey"
"ENSG00000282022|ENSG00000282022.1","grey"
"ENSG00000282033|ENSG00000282033.1","magenta"
"ENSG00000282057|ENSG00000282057.1","pink"
"ENSG00000282080|ENSG00000282080.1","pink"
"HSP90AB4P|ENSG00000282100.1","turquoise"
"ENSG00000282142|ENSG00000282142.2","grey"
"ENSG00000282160|ENSG00000282160.1","pink"
"PEG13|ENSG00000282164.4","green"
"ENSG00000282206|ENSG00000282206.1","grey"
"DPRXP3|ENSG00000282308.1","grey"
"ENSG00000282375|ENSG00000282375.1","purple"
"ENSG00000282386|ENSG00000282386.1","grey"
"ENSG00000282390|ENSG00000282390.1","grey"
"ENSG00000282393|ENSG00000282393.1","grey"
"WASH5P|ENSG00000282458.1","grey"
"LINC01002|ENSG00000282508.2","cyan"
"ENSG00000282556|ENSG00000282556.5","grey"
"ENSG00000282564|ENSG00000282564.3","pink"
"ENSG00000282572|ENSG00000282572.4","greenyellow"
"ADORA3|ENSG00000282608.2","greenyellow"
"ENSG00000282692|ENSG00000282692.1","pink"
"ENSG00000282742|ENSG00000282742.1","grey"
"ENSG00000282772|ENSG00000282772.1","grey"
"FRG1CP|ENSG00000282826.4","grey"
"ENSG00000282840|ENSG00000282840.1","grey"
"BISPR|ENSG00000282851.2","grey"
"ENSG00000282855|ENSG00000282855.1","grey"
"ENSG00000282859|ENSG00000282859.1","grey"
"ENSG00000282863|ENSG00000282863.1","grey"
"ENSG00000282864|ENSG00000282864.1","grey"
"FRG1DP|ENSG00000282870.1","grey"
"ENSG00000282876|ENSG00000282876.1","grey"
"TMEM275|ENSG00000282881.3","grey"
"ENSG00000282885|ENSG00000282885.3","grey"
"ENSG00000282890|ENSG00000282890.1","grey"
"ENSG00000282915|ENSG00000282915.1","grey"
"RHOXF1P3|ENSG00000282933.3","grey"
"ENSG00000282936|ENSG00000282936.2","purple"
"ENSG00000282943|ENSG00000282943.1","grey"
"PRNCR1|ENSG00000282961.1","grey"
"PCBP2-OT1|ENSG00000282977.1","grey"
"ENSG00000282978|ENSG00000282978.1","brown"
"PDCL3P2|ENSG00000282989.1","pink"
"FRG1EP|ENSG00000282995.1","grey"
"ENSG00000282997|ENSG00000282997.1","lightgreen"
"ENSG00000282998|ENSG00000282998.1","grey"
"ENSG00000283003|ENSG00000283003.4","turquoise"
"ENSG00000283010|ENSG00000283010.1","grey"
"ATP5MC1P2|ENSG00000283016.1","grey"
"FRG1GP|ENSG00000283023.1","grey"
"ENSG00000283025|ENSG00000283025.1","magenta"
"ENSG00000283033|ENSG00000283033.1","grey"
"ENSG00000283041|ENSG00000283041.1","grey"
"ENSG00000283045|ENSG00000283045.1","grey"
"GTF2IP12|ENSG00000283050.4","turquoise"
"ENSG00000283057|ENSG00000283057.1","grey"
"ENSG00000283064|ENSG00000283064.1","grey"
"LBHD2|ENSG00000283071.1","grey"
"ENSG00000283078|ENSG00000283078.1","grey"
"ENSG00000283097|ENSG00000283097.1","lightgreen"
"ENSG00000283098|ENSG00000283098.2","grey"
"BMS1P21|ENSG00000283101.1","grey"
"ENSG00000283103|ENSG00000283103.5","darkgrey"
"ENSG00000283108|ENSG00000283108.2","purple"
"HYMAI|ENSG00000283122.1","yellow"
"ENSG00000283128|ENSG00000283128.3","turquoise"
"LINC02666|ENSG00000283141.1","cyan"
"MIR3120|ENSG00000283152.1","turquoise"
"IQCJ-SCHIP1|ENSG00000283154.3","blue"
"ENSG00000283156|ENSG00000283156.1","grey"
"ENSG00000283157|ENSG00000283157.1","grey"
"ENSG00000283162|ENSG00000283162.2","yellow"
"ENSG00000283175|ENSG00000283175.1","turquoise"
"ENSG00000283178|ENSG00000283178.1","yellow"
"ENSG00000283183|ENSG00000283183.4","green"
"MIR1243|ENSG00000283193.1","brown"
"ENSG00000283196|ENSG00000283196.2","grey"
"C13orf46|ENSG00000283199.3","lightyellow"
"ENSG00000283213|ENSG00000283213.1","grey"
"ENSG00000283217|ENSG00000283217.1","grey"
"ENSG00000283235|ENSG00000283235.2","grey"
"ENSG00000283236|ENSG00000283236.1","grey"
"ENSG00000283269|ENSG00000283269.1","grey"
"MIR7978|ENSG00000283281.1","pink"
"ENSG00000283312|ENSG00000283312.1","grey"
"ENSG00000283338|ENSG00000283338.1","grey"
"ENSG00000283341|ENSG00000283341.4","grey"
"MPHOSPH10P3|ENSG00000283345.1","grey"
"ENSG00000283355|ENSG00000283355.1","grey"
"CFAP97D2|ENSG00000283361.3","grey"
"CNTNAP3C|ENSG00000283378.1","grey"
"ENSG00000283380|ENSG00000283380.1","grey"
"ENSG00000283384|ENSG00000283384.1","purple"
"ENSG00000283405|ENSG00000283405.2","turquoise"
"MIR3662|ENSG00000283409.1","turquoise"
"ENSG00000283415|ENSG00000283415.2","pink"
"ENSG00000283417|ENSG00000283417.1","pink"
"SMBD1P|ENSG00000283426.1","brown"
"ENSG00000283431|ENSG00000283431.1","grey"
"CSNKA2IP|ENSG00000283434.2","grey"
"Metazoa_SRP|ENSG00000283438.1","green"
"LINC01260|ENSG00000283440.1","grey"
"ZNF285DP|ENSG00000283443.2","grey"
"ENSG00000283445|ENSG00000283445.1","black"
"PRIM2BP|ENSG00000283453.2","grey"
"ENSG00000283458|ENSG00000283458.3","grey"
"ENSG00000283462|ENSG00000283462.3","turquoise"
"MIR4501|ENSG00000283487.1","red"
"ENSG00000283491|ENSG00000283491.1","grey"
"MIR1244-2|ENSG00000283498.1","turquoise"
"LINC01902|ENSG00000283503.4","pink"
"MIR7157|ENSG00000283506.1","grey"
"MIR3975|ENSG00000283514.1","grey"
"ENSG00000283529|ENSG00000283529.1","grey"
"ENSG00000283538|ENSG00000283538.3","red"
"MIR376B|ENSG00000283556.1","yellow"
"ENSG00000283559|ENSG00000283559.2","grey"
"SULT6B2P|ENSG00000283582.1","grey"
"ENSG00000283584|ENSG00000283584.1","pink"
"FAM169B|ENSG00000283597.3","grey"
"ENSG00000283599|ENSG00000283599.2","grey"
"ENSG00000283602|ENSG00000283602.1","grey"
"ENSG00000283608|ENSG00000283608.1","grey"
"ENSG00000283633|ENSG00000283633.1","turquoise"
"LINC02009|ENSG00000283646.2","yellow"
"LMLN2|ENSG00000283654.3","turquoise"
"ENSG00000283662|ENSG00000283662.1","black"
"ENSG00000283667|ENSG00000283667.1","grey"
"ENSG00000283674|ENSG00000283674.3","yellow"
"MIR5087|ENSG00000283676.1","grey"
"ENSG00000283696|ENSG00000283696.1","grey"
"VINAC1P|ENSG00000283698.1","grey"
"PRSS50|ENSG00000283706.2","grey"
"FAM238C|ENSG00000283709.1","pink"
"ENSG00000283828|ENSG00000283828.1","grey"
"ENSG00000283839|ENSG00000283839.3","magenta"
"MIR628|ENSG00000283891.1","pink"
"ENSG00000283897|ENSG00000283897.2","grey"
"ENSG00000283907|ENSG00000283907.2","grey"
"ENSG00000283913|ENSG00000283913.1","grey"
"ENSG00000283914|ENSG00000283914.1","turquoise"
"MIR637|ENSG00000283928.1","grey"
"MIR5010|ENSG00000283929.1","grey"
"LINC00032|ENSG00000283945.1","turquoise"
"ENSG00000283959|ENSG00000283959.2","yellow"
"ENSG00000283982|ENSG00000283982.1","yellow"
"ENSG00000284024|ENSG00000284024.4","grey"
"ENSG00000284052|ENSG00000284052.1","turquoise"
"MIR5572|ENSG00000284059.1","grey"
"ENSG00000284060|ENSG00000284060.1","green"
"ENSG00000284128|ENSG00000284128.1","grey"
"ENSG00000284130|ENSG00000284130.1","green"
"ATP6V0CP4|ENSG00000284138.1","grey"
"MIR6845|ENSG00000284142.1","grey"
"MIR4784|ENSG00000284149.1","grey"
"MIR6758|ENSG00000284152.1","grey"
"SCO2|ENSG00000284194.3","grey60"
"ENSG00000284196|ENSG00000284196.3","grey"
"LINC02767|ENSG00000284237.1","grey"
"LINC02801|ENSG00000284240.1","red"
"MIR4534|ENSG00000284266.1","turquoise"
"C2orf81|ENSG00000284308.2","black"
"MIR5047|ENSG00000284368.1","grey"
"ENSG00000284376|ENSG00000284376.1","grey"
"ENSG00000284377|ENSG00000284377.2","turquoise"
"ENSG00000284391|ENSG00000284391.1","yellow"
"ENSG00000284418|ENSG00000284418.3","grey"
"ENSG00000284428|ENSG00000284428.1","grey"
"MIR1304|ENSG00000284458.1","grey"
"ENSG00000284471|ENSG00000284471.1","grey"
"ENSG00000284513|ENSG00000284513.1","pink"
"ENSG00000284523|ENSG00000284523.2","grey"
"ENSG00000284602|ENSG00000284602.1","grey"
"ENSG00000284603|ENSG00000284603.1","grey"
"ENSG00000284610|ENSG00000284610.1","yellow"
"ENSG00000284613|ENSG00000284613.1","grey"
"ENSG00000284614|ENSG00000284614.1","grey"
"ENSG00000284617|ENSG00000284617.1","grey"
"ENSG00000284620|ENSG00000284620.2","grey"
"ENSG00000284624|ENSG00000284624.1","cyan"
"ENSG00000284627|ENSG00000284627.1","grey"
"ENSG00000284633|ENSG00000284633.2","green"
"ENSG00000284634|ENSG00000284634.1","grey"
"ENSG00000284639|ENSG00000284639.1","grey"
"ENSG00000284640|ENSG00000284640.1","grey"
"ENSG00000284642|ENSG00000284642.1","grey"
"ENSG00000284648|ENSG00000284648.1","grey"
"ENSG00000284649|ENSG00000284649.2","grey"
"ENSG00000284650|ENSG00000284650.1","grey"
"ENSG00000284652|ENSG00000284652.1","turquoise"
"ENSG00000284653|ENSG00000284653.1","grey"
"ENSG00000284657|ENSG00000284657.1","turquoise"
"ENSG00000284660|ENSG00000284660.1","grey"
"ENSG00000284663|ENSG00000284663.1","grey"
"ENSG00000284664|ENSG00000284664.1","turquoise"
"ENSG00000284669|ENSG00000284669.1","grey"
"ENSG00000284671|ENSG00000284671.1","turquoise"
"ENSG00000284685|ENSG00000284685.2","grey"
"ENSG00000284686|ENSG00000284686.1","turquoise"
"ENSG00000284691|ENSG00000284691.1","darkturquoise"
"LINC02606|ENSG00000284693.2","turquoise"
"ENSG00000284694|ENSG00000284694.1","grey"
"LINC02808|ENSG00000284696.2","grey"
"ENSG00000284703|ENSG00000284703.1","black"
"ENSG00000284705|ENSG00000284705.1","grey"
"ENSG00000284707|ENSG00000284707.2","pink"
"SMIM38|ENSG00000284713.2","pink"
"ENSG00000284719|ENSG00000284719.3","grey"
"ENSG00000284721|ENSG00000284721.1","grey"
"ENSG00000284727|ENSG00000284727.1","pink"
"ENSG00000284738|ENSG00000284738.2","turquoise"
"ENSG00000284740|ENSG00000284740.2","grey"
"ENSG00000284747|ENSG00000284747.1","grey"
"EEF1AKMT4|ENSG00000284753.2","grey"
"TBCE|ENSG00000284770.2","grey"
"ENSG00000284830|ENSG00000284830.1","grey"
"LINC02359|ENSG00000284848.2","pink"
"CCDC39|ENSG00000284862.3","yellow"
"OOSP1|ENSG00000284873.1","grey"
"ENSG00000284882|ENSG00000284882.2","grey"
"ENSG00000284902|ENSG00000284902.1","grey"
"ENSG00000284930|ENSG00000284930.1","grey"
"ENSG00000284954|ENSG00000284954.1","grey"
"ENSG00000284959|ENSG00000284959.3","grey"
"ENSG00000284966|ENSG00000284966.3","turquoise"
"ENSG00000284968|ENSG00000284968.1","turquoise"
"ENSG00000284977|ENSG00000284977.3","brown"
"UPK3BL2|ENSG00000284981.2","grey"
"ENSG00000285020|ENSG00000285020.1","grey"
"ENSG00000285042|ENSG00000285042.1","grey"
"ENSG00000285043|ENSG00000285043.3","black"
"SLC7A14-AS1|ENSG00000285051.2","turquoise"
"ARHGAP11B|ENSG00000285077.4","grey"
"ENSG00000285080|ENSG00000285080.1","grey"
"ENSG00000285081|ENSG00000285081.1","grey"
"ENSG00000285095|ENSG00000285095.2","pink"
"PIGY-DT|ENSG00000285122.1","grey"
"ENSG00000285130|ENSG00000285130.2","green"
"ENSG00000285184|ENSG00000285184.5","grey"
"ENSG00000285190|ENSG00000285190.1","yellow"
"LINC02795|ENSG00000285210.1","red"
"ENSG00000285215|ENSG00000285215.2","grey"
"HULC|ENSG00000285219.4","blue"
"RALY-AS1|ENSG00000285230.3","turquoise"
"OOSP3|ENSG00000285231.2","grey"
"ENSG00000285257|ENSG00000285257.1","grey"
"ENSG00000285269|ENSG00000285269.2","turquoise"
"TFAP2A-AS2|ENSG00000285278.1","turquoise"
"ENSG00000285280|ENSG00000285280.2","grey"
"LINC00842|ENSG00000285294.1","grey"
"ENSG00000285329|ENSG00000285329.1","grey"
"ENSG00000285331|ENSG00000285331.2","turquoise"
"ENSG00000285367|ENSG00000285367.3","turquoise"
"LINC02478|ENSG00000285373.3","grey"
"GABPB1-IT1|ENSG00000285410.1","grey"
"SOD2-OT1|ENSG00000285427.1","grey"
"POLR2J3|ENSG00000285437.2","grey"
"ENSG00000285454|ENSG00000285454.1","yellow"
"ENSG00000285492|ENSG00000285492.2","turquoise"
"ENSG00000285517|ENSG00000285517.1","red"
"ENSG00000285524|ENSG00000285524.1","grey"
"ENSG00000285531|ENSG00000285531.1","grey"
"RELA-DT|ENSG00000285533.4","turquoise"
"ENSG00000285534|ENSG00000285534.1","grey"
"ENSG00000285535|ENSG00000285535.2","grey"
"ENSG00000285543|ENSG00000285543.1","grey"
"ENSG00000285550|ENSG00000285550.1","pink"
"LINC02929|ENSG00000285551.2","grey"
"LINC02988|ENSG00000285554.1","grey"
"ENSG00000285556|ENSG00000285556.1","pink"
"ENSG00000285561|ENSG00000285561.1","red"
"ENSG00000285564|ENSG00000285564.2","turquoise"
"ENSG00000285567|ENSG00000285567.2","grey"
"ENSG00000285569|ENSG00000285569.4","red"
"ENSG00000285571|ENSG00000285571.1","grey"
"ENSG00000285572|ENSG00000285572.2","red"
"ENSG00000285578|ENSG00000285578.1","grey"
"ENSG00000285581|ENSG00000285581.1","grey"
"ENSG00000285583|ENSG00000285583.1","grey"
"ENSG00000285584|ENSG00000285584.4","grey"
"ENSG00000285586|ENSG00000285586.1","yellow"
"ENSG00000285597|ENSG00000285597.1","grey"
"ENSG00000285600|ENSG00000285600.2","green"
"ENSG00000285601|ENSG00000285601.1","yellow"
"ENSG00000285622|ENSG00000285622.2","yellow"
"ENSG00000285631|ENSG00000285631.1","grey"
"ENSG00000285634|ENSG00000285634.3","yellow"
"ENSG00000285637|ENSG00000285637.2","yellow"
"ENSG00000285638|ENSG00000285638.1","grey"
"ENSG00000285644|ENSG00000285644.1","grey"
"ENSG00000285646|ENSG00000285646.2","tan"
"ENSG00000285647|ENSG00000285647.1","grey"
"ENSG00000285650|ENSG00000285650.1","green"
"ENSG00000285652|ENSG00000285652.1","yellow"
"ENSG00000285664|ENSG00000285664.2","turquoise"
"TOP1P1|ENSG00000285665.1","turquoise"
"ENSG00000285667|ENSG00000285667.1","turquoise"
"ENSG00000285669|ENSG00000285669.1","yellow"
"ENSG00000285679|ENSG00000285679.2","grey"
"ENSG00000285680|ENSG00000285680.2","turquoise"
"ENSG00000285684|ENSG00000285684.1","grey"
"ENSG00000285688|ENSG00000285688.1","grey"
"ENSG00000285691|ENSG00000285691.2","lightgreen"
"ENSG00000285693|ENSG00000285693.2","grey"
"ENSG00000285695|ENSG00000285695.1","turquoise"
"ENSG00000285696|ENSG00000285696.1","grey"
"ENSG00000285705|ENSG00000285705.1","grey"
"ENSG00000285706|ENSG00000285706.1","grey"
"ENSG00000285712|ENSG00000285712.1","turquoise"
"ENSG00000285722|ENSG00000285722.1","grey"
"ENSG00000285724|ENSG00000285724.2","purple"
"ENSG00000285726|ENSG00000285726.1","turquoise"
"ENSG00000285727|ENSG00000285727.1","grey"
"ENSG00000285728|ENSG00000285728.3","turquoise"
"ENSG00000285729|ENSG00000285729.1","grey"
"ENSG00000285730|ENSG00000285730.1","grey"
"LINC02717|ENSG00000285735.2","red"
"LINC02680|ENSG00000285737.1","grey"
"ENSG00000285738|ENSG00000285738.1","grey"
"ENSG00000285740|ENSG00000285740.1","grey"
"ENSG00000285741|ENSG00000285741.1","grey"
"ENSG00000285744|ENSG00000285744.1","tan"
"ENSG00000285745|ENSG00000285745.1","pink"
"ENSG00000285747|ENSG00000285747.1","grey"
"ENSG00000285751|ENSG00000285751.1","grey"
"ENSG00000285755|ENSG00000285755.2","turquoise"
"ENSG00000285756|ENSG00000285756.2","green"
"ENSG00000285758|ENSG00000285758.2","grey"
"LINC02849|ENSG00000285768.1","grey"
"ENSG00000285769|ENSG00000285769.4","turquoise"
"ENSG00000285778|ENSG00000285778.2","grey"
"ENSG00000285782|ENSG00000285782.2","grey"
"ENSG00000285783|ENSG00000285783.1","grey"
"ENSG00000285796|ENSG00000285796.1","turquoise"
"ENSG00000285799|ENSG00000285799.1","grey"
"ENSG00000285804|ENSG00000285804.2","brown"
"ENSG00000285805|ENSG00000285805.1","grey"
"LINC02797|ENSG00000285808.1","grey"
"CCDC15-DT|ENSG00000285825.2","grey"
"ENSG00000285829|ENSG00000285829.1","grey"
"ENSG00000285836|ENSG00000285836.1","grey"
"ENSG00000285841|ENSG00000285841.1","yellow"
"KCNQ5-DT|ENSG00000285844.2","yellow"
"ENSG00000285847|ENSG00000285847.2","grey"
"ENSG00000285852|ENSG00000285852.1","grey"
"ENSG00000285867|ENSG00000285867.1","darkgreen"
"ENSG00000285871|ENSG00000285871.1","grey"
"ENSG00000285872|ENSG00000285872.3","grey"
"ENSG00000285877|ENSG00000285877.1","grey"
"ENSG00000285882|ENSG00000285882.1","pink"
"ENSG00000285883|ENSG00000285883.1","red"
"ENSG00000285884|ENSG00000285884.3","grey"
"ENSG00000285885|ENSG00000285885.1","yellow"
"ENSG00000285886|ENSG00000285886.1","turquoise"
"ENSG00000285887|ENSG00000285887.1","grey"
"ENSG00000285892|ENSG00000285892.1","brown"
"ENSG00000285895|ENSG00000285895.1","grey"
"ENSG00000285904|ENSG00000285904.1","grey"
"ENSG00000285907|ENSG00000285907.1","grey"
"ENSG00000285908|ENSG00000285908.1","grey"
"ENSG00000285914|ENSG00000285914.1","red"
"ENSG00000285918|ENSG00000285918.1","red"
"ENSG00000285919|ENSG00000285919.1","grey"
"ENSG00000285923|ENSG00000285923.1","grey"
"ENSG00000285933|ENSG00000285933.1","purple"
"ENSG00000285935|ENSG00000285935.1","grey"
"ENSG00000285938|ENSG00000285938.1","grey"
"ENSG00000285939|ENSG00000285939.2","red"
"ENSG00000285940|ENSG00000285940.4","pink"
"ENSG00000285941|ENSG00000285941.1","lightgreen"
"ENSG00000285948|ENSG00000285948.1","grey"
"ENSG00000285955|ENSG00000285955.1","grey"
"ENSG00000285966|ENSG00000285966.1","grey"
"NIPBL-DT|ENSG00000285967.1","blue"
"ENSG00000285969|ENSG00000285969.1","grey"
"ENSG00000285971|ENSG00000285971.1","grey"
"ENSG00000285973|ENSG00000285973.2","red"
"ENSG00000285980|ENSG00000285980.2","lightgreen"
"ENSG00000285984|ENSG00000285984.1","grey"
"ENSG00000285994|ENSG00000285994.1","pink"
"ENSG00000285996|ENSG00000285996.1","red"
"ENSG00000285999|ENSG00000285999.1","turquoise"
"ENSG00000286000|ENSG00000286000.1","grey"
"ENSG00000286003|ENSG00000286003.1","yellow"
"ENSG00000286009|ENSG00000286009.2","grey"
"ENSG00000286011|ENSG00000286011.2","grey"
"ENSG00000286016|ENSG00000286016.1","grey"
"ENSG00000286017|ENSG00000286017.1","grey"
"NOTCH2NLB|ENSG00000286019.2","lightgreen"
"LINC02822|ENSG00000286021.3","purple"
"ENSG00000286024|ENSG00000286024.3","black"
"FAM246C|ENSG00000286025.2","darkturquoise"
"ENSG00000286035|ENSG00000286035.1","grey"
"ENSG00000286039|ENSG00000286039.3","grey"
"ENSG00000286040|ENSG00000286040.1","grey"
"ENSG00000286043|ENSG00000286043.1","turquoise"
"ENSG00000286044|ENSG00000286044.1","grey"
"ENSG00000286045|ENSG00000286045.1","grey"
"ENSG00000286055|ENSG00000286055.1","pink"
"ENSG00000286057|ENSG00000286057.1","grey"
"ENSG00000286062|ENSG00000286062.2","grey"
"ENSG00000286063|ENSG00000286063.1","grey"
"ENSG00000286066|ENSG00000286066.1","yellow"
"ENSG00000286067|ENSG00000286067.1","grey"
"ENSG00000286069|ENSG00000286069.2","magenta"
"ENSG00000286080|ENSG00000286080.1","grey"
"ENSG00000286084|ENSG00000286084.3","yellow"
"ENSG00000286085|ENSG00000286085.1","grey"
"ENSG00000286086|ENSG00000286086.1","grey"
"ENSG00000286100|ENSG00000286100.1","grey"
"NOTCH2NLR|ENSG00000286106.3","grey"
"ENSG00000286107|ENSG00000286107.1","turquoise"
"ENSG00000286109|ENSG00000286109.1","grey"
"ENSG00000286113|ENSG00000286113.2","grey"
"ENSG00000286116|ENSG00000286116.1","grey"
"ENSG00000286117|ENSG00000286117.2","grey"
"ENSG00000286118|ENSG00000286118.1","grey"
"ENSG00000286121|ENSG00000286121.1","grey"
"LINC02964|ENSG00000286122.1","grey"
"ENSG00000286125|ENSG00000286125.3","grey"
"ENSG00000286128|ENSG00000286128.1","grey"
"ENSG00000286133|ENSG00000286133.2","grey"
"ENSG00000286134|ENSG00000286134.2","grey"
"ENSG00000286136|ENSG00000286136.2","grey"
"ENSG00000286138|ENSG00000286138.3","grey"
"ENSG00000286141|ENSG00000286141.1","yellow"
"ENSG00000286153|ENSG00000286153.2","grey"
"BMS1P23|ENSG00000286156.3","red"
"ENSG00000286159|ENSG00000286159.1","turquoise"
"ENSG00000286162|ENSG00000286162.4","brown"
"ENSG00000286163|ENSG00000286163.1","blue"
"ENSG00000286176|ENSG00000286176.2","grey"
"ENSG00000286177|ENSG00000286177.1","grey"
"ENSG00000286181|ENSG00000286181.1","grey"
"ENSG00000286187|ENSG00000286187.1","grey"
"CPLANE1-AS1|ENSG00000286193.3","turquoise"
"ENSG00000286194|ENSG00000286194.1","grey"
"ENSG00000286196|ENSG00000286196.1","black"
