,gene_id,ensemblID,gene_name,seqname,gene_type,Caudate,DLPFC,Hippocampus,CMC DLPFC
2355805,ENSG00000171984.14,ENSG00000171984,C20orf196,chr20,protein_coding,1,0,0,0
2355852,ENSG00000089199.9,ENSG00000089199,CHGB,chr20,protein_coding,1,0,0,0
2356547,ENSG00000229766.6,ENSG00000229766,RP5-971N18.3,chr20,antisense,0,1,0,0
2358047,ENSG00000225988.1,ENSG00000225988,LAMP5-AS1,chr20,antisense,1,0,0,0
2358087,ENSG00000101349.16,ENSG00000101349,PAK5,chr20,protein_coding,1,0,0,0
2358243,ENSG00000227906.7,ENSG00000227906,SNAP25-AS1,chr20,antisense,1,0,0,0
2360757,ENSG00000089006.16,ENSG00000089006,SNX5,chr20,protein_coding,1,0,0,0
2361021,ENSG00000125871.13,ENSG00000125871,MGME1,chr20,protein_coding,1,0,0,0
2362206,ENSG00000273148.1,ENSG00000273148,RP5-1068E13.7,chr20,lincRNA,1,0,0,0
2364106,ENSG00000125814.17,ENSG00000125814,NAPB,chr20,protein_coding,1,0,0,0
2364430,ENSG00000270001.1,ENSG00000270001,RP11-218C14.8,chr20,lincRNA,1,0,0,0
2365664,ENSG00000170191.4,ENSG00000170191,NANP,chr20,protein_coding,1,0,0,0
2366989,ENSG00000149599.15,ENSG00000149599,DUSP15,chr20,protein_coding,1,0,0,0
2367828,ENSG00000101337.15,ENSG00000101337,TM9SF4,chr20,protein_coding,1,0,0,0
2368066,ENSG00000171456.16,ENSG00000171456,ASXL1,chr20,protein_coding,1,0,0,0
2370378,ENSG00000101417.11,ENSG00000101417,PXMP4,chr20,protein_coding,1,0,0,0
2370420,ENSG00000131061.13,ENSG00000131061,ZNF341,chr20,protein_coding,1,0,0,0
2370578,ENSG00000101421.3,ENSG00000101421,CHMP4B,chr20,protein_coding,1,0,0,0
2372490,ENSG00000242372.6,ENSG00000242372,EIF6,chr20,protein_coding,1,0,0,0
2373001,ENSG00000125965.8,ENSG00000125965,GDF5,chr20,protein_coding,1,0,0,0
2374776,ENSG00000125995.15,ENSG00000125995,ROMO1,chr20,protein_coding,1,0,0,0
2375516,ENSG00000025293.16,ENSG00000025293,PHF20,chr20,protein_coding,1,0,0,0
2375878,ENSG00000260032.1,ENSG00000260032,NORAD,chr20,lincRNA,1,0,0,0
2378822,ENSG00000101413.11,ENSG00000101413,RPRD1B,chr20,protein_coding,1,0,0,0
2379420,ENSG00000170471.14,ENSG00000170471,RALGAPB,chr20,protein_coding,1,0,0,0
2381923,ENSG00000233508.2,ENSG00000233508,RP1-269M15.3,chr20,lincRNA,1,0,0,0
2383507,ENSG00000168734.13,ENSG00000168734,PKIG,chr20,protein_coding,1,0,0,0
2384237,ENSG00000025772.7,ENSG00000025772,TOMM34,chr20,protein_coding,0,0,0,1
2385947,ENSG00000124104.18,ENSG00000124104,SNX21,chr20,protein_coding,1,0,0,0
2386750,ENSG00000198026.7,ENSG00000198026,ZNF335,chr20,protein_coding,1,0,0,0
2390141,ENSG00000124198.8,ENSG00000124198,ARFGEF2,chr20,protein_coding,1,0,0,0
2391442,ENSG00000244687.11,ENSG00000244687,UBE2V1,chr20,protein_coding,1,0,0,0
2392143,ENSG00000101126.15,ENSG00000101126,ADNP,chr20,protein_coding,1,0,0,0
2393082,ENSG00000171940.13,ENSG00000171940,ZNF217,chr20,protein_coding,1,0,0,0
2393560,ENSG00000087586.17,ENSG00000087586,AURKA,chr20,protein_coding,1,0,0,0
2394452,ENSG00000101146.12,ENSG00000101146,RAE1,chr20,protein_coding,0,0,0,1
2399472,ENSG00000275437.1,ENSG00000275437,RP5-908M14.10,chr20,sense_intronic,1,0,0,0
2400455,ENSG00000231133.6,ENSG00000231133,HAR1B,chr20,lincRNA,1,0,0,0
2400567,ENSG00000101198.14,ENSG00000101198,NKAIN4,chr20,protein_coding,1,0,0,0
2401457,ENSG00000075043.18,ENSG00000075043,KCNQ2,chr20,protein_coding,1,0,0,0
2402435,ENSG00000258366.7,ENSG00000258366,RTEL1,chr20,protein_coding,1,0,0,0
2404017,ENSG00000280213.1,ENSG00000280213,UCKL1-AS1,chr20,antisense,1,0,0,0
2404189,ENSG00000171703.16,ENSG00000171703,TCEA2,chr20,protein_coding,1,0,0,0
2407348,ENSG00000155304.5,ENSG00000155304,HSPA13,chr21,protein_coding,1,0,0,0
2407508,ENSG00000232884.7,ENSG00000232884,AF127936.3,chr21,lincRNA,1,0,0,0
2407533,ENSG00000281903.2,ENSG00000281903,AF127936.7,chr21,lincRNA,1,0,0,0
2408805,ENSG00000154654.14,ENSG00000154654,NCAM2,chr21,protein_coding,1,0,0,0
2409515,ENSG00000142192.20,ENSG00000142192,APP,chr21,protein_coding,1,0,0,0
2410747,ENSG00000156261.12,ENSG00000156261,CCT8,chr21,protein_coding,1,0,0,0
2412431,ENSG00000142149.8,ENSG00000142149,HUNK,chr21,protein_coding,1,0,0,0
2412669,ENSG00000166979.12,ENSG00000166979,EVA1C,chr21,protein_coding,0,0,0,1
2412829,ENSG00000229007.1,ENSG00000229007,EXOSC3P1,chr21,processed_pseudogene,0,0,1,0
2413042,ENSG00000159082.17,ENSG00000159082,SYNJ1,chr21,protein_coding,1,0,0,0
2413474,ENSG00000159086.14,ENSG00000159086,PAXBP1,chr21,protein_coding,1,0,0,0
2414111,ENSG00000142166.12,ENSG00000142166,IFNAR1,chr21,protein_coding,1,0,0,0
2414156,ENSG00000159128.14,ENSG00000159128,IFNGR2,chr21,protein_coding,1,0,0,0
2418587,ENSG00000182670.13,ENSG00000182670,TTC3,chr21,protein_coding,1,0,0,0
2419709,ENSG00000157542.9,ENSG00000157542,KCNJ6,chr21,protein_coding,1,0,0,0
2420691,ENSG00000185658.13,ENSG00000185658,BRWD1,chr21,protein_coding,1,0,0,0
2422781,ENSG00000157601.13,ENSG00000157601,MX1,chr21,protein_coding,0,0,0,1
2428268,ENSG00000141959.16,ENSG00000141959,PFKL,chr21,protein_coding,1,0,0,0
2430045,ENSG00000160256.12,ENSG00000160256,FAM207A,chr21,protein_coding,1,0,0,0
2432707,ENSG00000160298.17,ENSG00000160298,C21orf58,chr21,protein_coding,1,0,0,0
2433443,ENSG00000160307.9,ENSG00000160307,S100B,chr21,protein_coding,1,0,0,0
2434598,ENSG00000093072.15,ENSG00000093072,CECR1,chr22,protein_coding,1,0,0,0
2434782,ENSG00000099954.18,ENSG00000099954,CECR2,chr22,protein_coding,1,0,0,0
2434982,ENSG00000182902.13,ENSG00000182902,SLC25A18,chr22,protein_coding,1,0,0,0
2436021,ENSG00000234913.1,ENSG00000234913,XXbac-B476C20.13,chr22,sense_intronic,1,0,0,0
2436129,ENSG00000183785.14,ENSG00000183785,TUBA8,chr22,protein_coding,0,0,0,1
2436986,ENSG00000283406.1,ENSG00000283406,DGCR5,chr22,processed_transcript,1,0,0,0
2437010,ENSG00000273032.1,ENSG00000273032,DGCR9,chr22,lincRNA,1,0,0,0
2437016,ENSG00000273164.1,ENSG00000273164,AC000095.11,chr22,sense_intronic,1,0,0,0
2438390,ENSG00000184702.17,ENSG00000184702,SEPT5,chr22,protein_coding,1,0,0,0
2438934,ENSG00000184470.20,ENSG00000184470,TXNRD2,chr22,protein_coding,1,0,0,0
2440880,ENSG00000128185.9,ENSG00000128185,DGCR6L,chr22,protein_coding,1,0,0,0
2441853,ENSG00000226287.8,ENSG00000226287,TMEM191A,chr22,transcribed_unprocessed_pseudogene,1,0,0,0
2444449,ENSG00000100034.13,ENSG00000100034,PPM1F,chr22,protein_coding,1,0,0,0
2444549,ENSG00000100038.19,ENSG00000100038,TOP3B,chr22,protein_coding,1,0,0,0
2445226,ENSG00000275004.3,ENSG00000275004,ZNF280B,chr22,protein_coding,1,0,0,0
2445929,ENSG00000128266.8,ENSG00000128266,GNAZ,chr22,protein_coding,1,0,0,0
2449607,ENSG00000178026.12,ENSG00000178026,LRRC75B,chr22,protein_coding,1,0,0,0
2450672,ENSG00000224003.1,ENSG00000224003,YES1P1,chr22,processed_pseudogene,0,1,0,0
2452621,ENSG00000180957.17,ENSG00000180957,PITPNB,chr22,protein_coding,1,0,0,0
2454819,ENSG00000185340.15,ENSG00000185340,GAS2L1,chr22,protein_coding,1,0,0,0
2460909,ENSG00000182541.17,ENSG00000182541,LIMK2,chr22,protein_coding,1,0,0,0
2462412,ENSG00000183530.13,ENSG00000183530,PRR14L,chr22,protein_coding,1,0,0,0
2463272,ENSG00000128245.14,ENSG00000128245,YWHAH,chr22,protein_coding,1,0,0,0
2465419,ENSG00000100320.22,ENSG00000100320,RBFOX2,chr22,protein_coding,1,0,0,0
2466132,ENSG00000128335.13,ENSG00000128335,APOL2,chr22,protein_coding,0,0,0,1
2467388,ENSG00000128311.13,ENSG00000128311,TST,chr22,protein_coding,1,0,0,0
2469692,ENSG00000100116.16,ENSG00000100116,GCAT,chr22,protein_coding,1,0,0,1
2473023,ENSG00000183741.11,ENSG00000183741,CBX6,chr22,protein_coding,1,0,0,0
2473205,ENSG00000244509.3,ENSG00000244509,APOBEC3C,chr22,protein_coding,1,0,0,0
2473498,ENSG00000100307.12,ENSG00000100307,CBX7,chr22,protein_coding,1,0,0,0
2474160,ENSG00000187051.8,ENSG00000187051,RPS19BP1,chr22,protein_coding,1,0,0,0
2476939,ENSG00000167074.14,ENSG00000167074,TEF,chr22,protein_coding,1,0,0,0
2477125,ENSG00000100413.16,ENSG00000100413,POLR3H,chr22,protein_coding,1,0,0,0
2477277,ENSG00000100417.11,ENSG00000100417,PMM1,chr22,protein_coding,1,0,0,0
2478102,ENSG00000159958.5,ENSG00000159958,TNFRSF13C,chr22,protein_coding,0,1,1,0
2479061,ENSG00000229891.1,ENSG00000229891,LINC01315,chr22,lincRNA,1,0,0,0
2479769,ENSG00000242247.10,ENSG00000242247,ARFGAP3,chr22,protein_coding,1,0,0,0
2479888,ENSG00000100266.18,ENSG00000100266,PACSIN2,chr22,protein_coding,1,0,0,1
2480389,ENSG00000159307.18,ENSG00000159307,SCUBE1,chr22,protein_coding,1,0,0,0
2480977,ENSG00000100344.10,ENSG00000100344,PNPLA3,chr22,protein_coding,1,0,0,0
2482558,ENSG00000100364.18,ENSG00000100364,KIAA0930,chr22,protein_coding,1,0,0,0
2483519,ENSG00000188064.9,ENSG00000188064,WNT7B,chr22,protein_coding,1,0,0,0
2484343,ENSG00000075240.16,ENSG00000075240,GRAMD4,chr22,protein_coding,1,0,0,0
2486170,ENSG00000273253.2,ENSG00000273253,RP3-402G11.26,chr22,antisense,1,0,0,0
2487908,ENSG00000100241.20,ENSG00000100241,SBF1,chr22,protein_coding,1,0,0,0
2488244,ENSG00000100258.17,ENSG00000100258,LMF2,chr22,protein_coding,1,0,0,0
2488621,ENSG00000025708.13,ENSG00000025708,TYMP,chr22,protein_coding,1,0,0,0
2489374,ENSG00000008735.13,ENSG00000008735,MAPK8IP2,chr22,protein_coding,1,0,0,0
2489725,ENSG00000184319.15,ENSG00000184319,RPL23AP82,chr22,transcribed_unprocessed_pseudogene,1,0,0,0
2492231,ENSG00000146938.14,ENSG00000146938,NLGN4X,chrX,protein_coding,1,0,0,0
2493221,ENSG00000146950.12,ENSG00000146950,SHROOM2,chrX,protein_coding,1,0,0,0
2494351,ENSG00000169933.12,ENSG00000169933,FRMPD4,chrX,protein_coding,1,0,0,0
2494529,ENSG00000196664.4,ENSG00000196664,TLR7,chrX,protein_coding,0,1,0,0
2495960,ENSG00000165195.15,ENSG00000165195,PIGA,chrX,protein_coding,1,0,0,0
2497790,ENSG00000008086.11,ENSG00000008086,CDKL5,chrX,protein_coding,1,0,0,0
2498989,ENSG00000131828.13,ENSG00000131828,PDHA1,chrX,protein_coding,1,0,0,0
2504515,ENSG00000223723.1,ENSG00000223723,BX842568.2,chrX,processed_pseudogene,1,0,0,0
2505552,ENSG00000183337.16,ENSG00000183337,BCOR,chrX,protein_coding,1,0,0,0
2505833,ENSG00000182220.14,ENSG00000182220,ATP6AP2,chrX,protein_coding,1,0,0,0
2506544,ENSG00000124486.12,ENSG00000124486,USP9X,chrX,protein_coding,1,0,0,0
2507759,ENSG00000171659.13,ENSG00000171659,GPR34,chrX,protein_coding,0,1,1,0
2508144,ENSG00000147050.14,ENSG00000147050,KDM6A,chrX,protein_coding,1,0,0,0
2508709,ENSG00000231566.1,ENSG00000231566,RP5-1158E12.3,chrX,lincRNA,1,0,0,0
2510961,ENSG00000147118.11,ENSG00000147118,ZNF182,chrX,protein_coding,1,0,0,0
2510998,ENSG00000221994.10,ENSG00000221994,ZNF630,chrX,protein_coding,1,0,0,0
2519147,ENSG00000124313.12,ENSG00000124313,IQSEC2,chrX,protein_coding,1,0,0,0
2522350,ENSG00000083750.12,ENSG00000083750,RRAGB,chrX,protein_coding,1,0,0,0
2525554,ENSG00000120509.10,ENSG00000120509,PDZD11,chrX,protein_coding,1,0,0,0
2528891,ENSG00000147099.19,ENSG00000147099,HDAC8,chrX,protein_coding,0,0,0,1
2529820,ENSG00000186462.8,ENSG00000186462,NAP1L2,chrX,protein_coding,1,0,0,0
2529863,ENSG00000204116.11,ENSG00000204116,CHIC1,chrX,protein_coding,1,0,0,0
2530782,ENSG00000186675.6,ENSG00000186675,MAGEE2,chrX,protein_coding,1,0,0,0
2530862,ENSG00000280870.2,ENSG00000280870,MIR325HG,chrX,lincRNA,1,0,0,0
2530925,ENSG00000085224.21,ENSG00000085224,ATRX,chrX,protein_coding,1,0,0,0
2531694,ENSG00000173198.5,ENSG00000173198,CYSLTR1,chrX,protein_coding,0,0,1,0
2532027,ENSG00000165288.10,ENSG00000165288,BRWD3,chrX,protein_coding,1,0,0,0
2532730,ENSG00000147180.16,ENSG00000147180,ZNF711,chrX,protein_coding,1,0,0,0
2532890,ENSG00000188419.13,ENSG00000188419,CHM,chrX,protein_coding,1,0,0,0
2533591,ENSG00000179083.6,ENSG00000179083,FAM133A,chrX,protein_coding,1,0,0,0
2535079,ENSG00000102385.12,ENSG00000102385,DRP2,chrX,protein_coding,1,0,0,0
2536114,ENSG00000102401.19,ENSG00000102401,ARMCX3,chrX,protein_coding,1,0,0,0
2536198,ENSG00000261101.2,ENSG00000261101,RP4-545K15.5,chrX,sense_overlapping,1,0,0,0
2537465,ENSG00000158301.18,ENSG00000158301,GPRASP2,chrX,protein_coding,1,0,0,0
2538674,ENSG00000123570.3,ENSG00000123570,RAB9B,chrX,protein_coding,1,0,0,0
2538695,ENSG00000234345.2,ENSG00000234345,LL0XNC01-116E7.1,chrX,processed_pseudogene,1,0,0,0
2538864,ENSG00000166707.10,ENSG00000166707,ZCCHC18,chrX,protein_coding,1,0,0,0
2539388,ENSG00000133135.13,ENSG00000133135,RNF128,chrX,protein_coding,1,0,0,0
2541603,ENSG00000261409.1,ENSG00000261409,RP6-24A23.7,chrX,sense_overlapping,0,1,0,0
2541756,ENSG00000068366.19,ENSG00000068366,ACSL4,chrX,protein_coding,1,0,0,0
2544014,ENSG00000126016.14,ENSG00000126016,AMOT,chrX,protein_coding,1,0,0,0
2544197,ENSG00000147246.9,ENSG00000147246,HTR2C,chrX,protein_coding,1,0,0,0
2544263,ENSG00000276158.2,ENSG00000276158,MIR1264,chrX,miRNA,1,0,0,0
2544349,ENSG00000130224.14,ENSG00000130224,LRCH2,chrX,protein_coding,1,0,0,0
2545288,ENSG00000147251.15,ENSG00000147251,DOCK11,chrX,protein_coding,1,0,0,0
2546043,ENSG00000005022.5,ENSG00000005022,SLC25A5,chrX,protein_coding,0,1,0,0
2546831,ENSG00000177485.6,ENSG00000177485,ZBTB33,chrX,protein_coding,1,0,0,0
2546852,ENSG00000125355.15,ENSG00000125355,TMEM255A,chrX,protein_coding,1,0,0,0
2547108,ENSG00000158290.16,ENSG00000158290,CUL4B,chrX,protein_coding,1,0,0,0
2547811,ENSG00000125676.19,ENSG00000125676,THOC2,chrX,protein_coding,1,0,0,0
2549029,ENSG00000009694.13,ENSG00000009694,TENM1,chrX,protein_coding,1,0,0,0
2549281,ENSG00000225689.1,ENSG00000225689,RP1-30E17.2,chrX,lincRNA,1,0,0,0
2549305,ENSG00000102038.15,ENSG00000102038,SMARCA1,chrX,protein_coding,1,0,0,0
2550465,ENSG00000102078.15,ENSG00000102078,SLC25A14,chrX,protein_coding,1,0,0,0
2550700,ENSG00000134597.14,ENSG00000134597,RBMX2,chrX,protein_coding,1,0,0,1
2550983,ENSG00000147256.10,ENSG00000147256,ARHGAP36,chrX,protein_coding,1,0,0,0
2551387,ENSG00000213468.4,ENSG00000213468,FIRRE,chrX,lincRNA,1,0,0,0
2553056,ENSG00000178947.8,ENSG00000178947,SMIM10L2A,chrX,protein_coding,1,0,0,0
2558744,ENSG00000013619.13,ENSG00000013619,MAMLD1,chrX,protein_coding,1,0,0,0
2559528,ENSG00000160131.13,ENSG00000160131,VMA21,chrX,protein_coding,1,0,0,0
2559881,ENSG00000102287.17,ENSG00000102287,GABRE,chrX,protein_coding,0,0,1,0
2561685,ENSG00000182492.15,ENSG00000182492,BGN,chrX,protein_coding,1,0,0,0
2563504,ENSG00000180879.13,ENSG00000180879,SSR4,chrX,protein_coding,1,0,0,0
2564623,ENSG00000102030.15,ENSG00000102030,NAA10,chrX,protein_coding,1,0,0,0
2564792,ENSG00000102032.12,ENSG00000102032,RENBP,chrX,protein_coding,1,0,0,0
2565080,ENSG00000177854.7,ENSG00000177854,TMEM187,chrX,protein_coding,1,0,0,0
2567992,ENSG00000071889.16,ENSG00000071889,FAM3A,chrX,protein_coding,1,0,0,0
2572940,ENSG00000239893.1,ENSG00000239893,ZNF736P9Y,chrY,processed_pseudogene,1,0,0,0
2573871,ENSG00000206159.10,ENSG00000206159,GYG2P1,chrY,transcribed_unprocessed_pseudogene,1,0,0,0
2573932,ENSG00000114374.12,ENSG00000114374,USP9Y,chrY,protein_coding,1,0,0,0
2575961,ENSG00000260197.1,ENSG00000260197,RP11-424G14.1,chrY,lincRNA,1,0,0,0
2579806,ENSG00000198727.2,ENSG00000198727,MT-CYB,chrM,protein_coding,0,1,0,0
